layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 480, 480, 3]",691200,float32,NaN,NaN,NaN,NaN,"[None, 480, 480, 3]",691200,0
zero_padding2d_1,ZeroPadding2D,"[None, 480, 480, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 486, 486, 3]",708588,0
conv1/conv,Conv2D,"[None, 486, 486, 3]",708588,float32,64,"[7, 7]",linear,False,"[None, 240, 240, 64]",3686400,9408
conv1/bn,BatchNormalization,"[None, 240, 240, 64]",3686400,float32,NaN,NaN,NaN,NaN,"[None, 240, 240, 64]",3686400,256
conv1/relu,Activation,"[None, 240, 240, 64]",3686400,float32,NaN,NaN,relu,NaN,"[None, 240, 240, 64]",3686400,0
zero_padding2d_2,ZeroPadding2D,"[None, 240, 240, 64]",3686400,float32,NaN,NaN,NaN,NaN,"[None, 242, 242, 64]",3748096,0
pool1,MaxPooling2D,"[None, 242, 242, 64]",3748096,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 64]",921600,0
conv2_block1_0_bn,BatchNormalization,"[None, 120, 120, 64]",921600,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 64]",921600,256
conv2_block1_0_relu,Activation,"[None, 120, 120, 64]",921600,float32,NaN,NaN,relu,NaN,"[None, 120, 120, 64]",921600,0
conv2_block1_1_conv,Conv2D,"[None, 120, 120, 64]",921600,float32,128,"[1, 1]",linear,False,"[None, 120, 120, 128]",1843200,8192
conv2_block1_1_bn,BatchNormalization,"[None, 120, 120, 128]",1843200,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 128]",1843200,512
conv2_block1_1_relu,Activation,"[None, 120, 120, 128]",1843200,float32,NaN,NaN,relu,NaN,"[None, 120, 120, 128]",1843200,0
conv2_block1_2_conv,Conv2D,"[None, 120, 120, 128]",1843200,float32,32,"[3, 3]",linear,False,"[None, 120, 120, 32]",460800,36864
conv2_block1_concat,Concatenate,"[None, 120, 120, 32]",460800,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 96]",1382400,0
conv2_block2_0_bn,BatchNormalization,"[None, 120, 120, 96]",1382400,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 96]",1382400,384
conv2_block2_0_relu,Activation,"[None, 120, 120, 96]",1382400,float32,NaN,NaN,relu,NaN,"[None, 120, 120, 96]",1382400,0
conv2_block2_1_conv,Conv2D,"[None, 120, 120, 96]",1382400,float32,128,"[1, 1]",linear,False,"[None, 120, 120, 128]",1843200,12288
conv2_block2_1_bn,BatchNormalization,"[None, 120, 120, 128]",1843200,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 128]",1843200,512
conv2_block2_1_relu,Activation,"[None, 120, 120, 128]",1843200,float32,NaN,NaN,relu,NaN,"[None, 120, 120, 128]",1843200,0
conv2_block2_2_conv,Conv2D,"[None, 120, 120, 128]",1843200,float32,32,"[3, 3]",linear,False,"[None, 120, 120, 32]",460800,36864
