layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 90, 90, 3]",24300,float32,NaN,NaN,NaN,NaN,"[None, 90, 90, 3]",24300,0
zero_padding2d_1,ZeroPadding2D,"[None, 90, 90, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 96, 96, 3]",27648,0
conv1/conv,Conv2D,"[None, 96, 96, 3]",27648,float32,64,"[7, 7]",linear,False,"[None, 45, 45, 64]",129600,9408
conv1/bn,BatchNormalization,"[None, 45, 45, 64]",129600,float32,NaN,NaN,NaN,NaN,"[None, 45, 45, 64]",129600,256
conv1/relu,Activation,"[None, 45, 45, 64]",129600,float32,NaN,NaN,relu,NaN,"[None, 45, 45, 64]",129600,0
zero_padding2d_2,ZeroPadding2D,"[None, 45, 45, 64]",129600,float32,NaN,NaN,NaN,NaN,"[None, 47, 47, 64]",141376,0
pool1,MaxPooling2D,"[None, 47, 47, 64]",141376,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 64]",33856,0
conv2_block1_0_bn,BatchNormalization,"[None, 23, 23, 64]",33856,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 64]",33856,256
conv2_block1_0_relu,Activation,"[None, 23, 23, 64]",33856,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 64]",33856,0
conv2_block1_1_conv,Conv2D,"[None, 23, 23, 64]",33856,float32,128,"[1, 1]",linear,False,"[None, 23, 23, 128]",67712,8192
conv2_block1_1_bn,BatchNormalization,"[None, 23, 23, 128]",67712,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 128]",67712,512
conv2_block1_1_relu,Activation,"[None, 23, 23, 128]",67712,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 128]",67712,0
conv2_block1_2_conv,Conv2D,"[None, 23, 23, 128]",67712,float32,32,"[3, 3]",linear,False,"[None, 23, 23, 32]",16928,36864
conv2_block1_concat,Concatenate,"[None, 23, 23, 32]",16928,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 96]",50784,0
conv2_block2_0_bn,BatchNormalization,"[None, 23, 23, 96]",50784,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 96]",50784,384
conv2_block2_0_relu,Activation,"[None, 23, 23, 96]",50784,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 96]",50784,0
conv2_block2_1_conv,Conv2D,"[None, 23, 23, 96]",50784,float32,128,"[1, 1]",linear,False,"[None, 23, 23, 128]",67712,12288
conv2_block2_1_bn,BatchNormalization,"[None, 23, 23, 128]",67712,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 128]",67712,512
conv2_block2_1_relu,Activation,"[None, 23, 23, 128]",67712,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 128]",67712,0
conv2_block2_2_conv,Conv2D,"[None, 23, 23, 128]",67712,float32,32,"[3, 3]",linear,False,"[None, 23, 23, 32]",16928,36864
conv2_block2_concat,Concatenate,"[None, 23, 23, 32]",16928,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 128]",67712,0
conv2_block3_0_bn,BatchNormalization,"[None, 23, 23, 128]",67712,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 128]",67712,512
conv2_block3_0_relu,Activation,"[None, 23, 23, 128]",67712,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 128]",67712,0
conv2_block3_1_conv,Conv2D,"[None, 23, 23, 128]",67712,float32,128,"[1, 1]",linear,False,"[None, 23, 23, 128]",67712,16384
conv2_block3_1_bn,BatchNormalization,"[None, 23, 23, 128]",67712,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 128]",67712,512
conv2_block3_1_relu,Activation,"[None, 23, 23, 128]",67712,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 128]",67712,0
conv2_block3_2_conv,Conv2D,"[None, 23, 23, 128]",67712,float32,32,"[3, 3]",linear,False,"[None, 23, 23, 32]",16928,36864
conv2_block3_concat,Concatenate,"[None, 23, 23, 32]",16928,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 160]",84640,0
conv2_block4_0_bn,BatchNormalization,"[None, 23, 23, 160]",84640,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 160]",84640,640
conv2_block4_0_relu,Activation,"[None, 23, 23, 160]",84640,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 160]",84640,0
conv2_block4_1_conv,Conv2D,"[None, 23, 23, 160]",84640,float32,128,"[1, 1]",linear,False,"[None, 23, 23, 128]",67712,20480
conv2_block4_1_bn,BatchNormalization,"[None, 23, 23, 128]",67712,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 128]",67712,512
conv2_block4_1_relu,Activation,"[None, 23, 23, 128]",67712,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 128]",67712,0
conv2_block4_2_conv,Conv2D,"[None, 23, 23, 128]",67712,float32,32,"[3, 3]",linear,False,"[None, 23, 23, 32]",16928,36864
conv2_block4_concat,Concatenate,"[None, 23, 23, 32]",16928,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 192]",101568,0
conv2_block5_0_bn,BatchNormalization,"[None, 23, 23, 192]",101568,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 192]",101568,768
conv2_block5_0_relu,Activation,"[None, 23, 23, 192]",101568,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 192]",101568,0
conv2_block5_1_conv,Conv2D,"[None, 23, 23, 192]",101568,float32,128,"[1, 1]",linear,False,"[None, 23, 23, 128]",67712,24576
conv2_block5_1_bn,BatchNormalization,"[None, 23, 23, 128]",67712,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 128]",67712,512
conv2_block5_1_relu,Activation,"[None, 23, 23, 128]",67712,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 128]",67712,0
conv2_block5_2_conv,Conv2D,"[None, 23, 23, 128]",67712,float32,32,"[3, 3]",linear,False,"[None, 23, 23, 32]",16928,36864
conv2_block5_concat,Concatenate,"[None, 23, 23, 32]",16928,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 224]",118496,0
conv2_block6_0_bn,BatchNormalization,"[None, 23, 23, 224]",118496,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 224]",118496,896
conv2_block6_0_relu,Activation,"[None, 23, 23, 224]",118496,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 224]",118496,0
conv2_block6_1_conv,Conv2D,"[None, 23, 23, 224]",118496,float32,128,"[1, 1]",linear,False,"[None, 23, 23, 128]",67712,28672
conv2_block6_1_bn,BatchNormalization,"[None, 23, 23, 128]",67712,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 128]",67712,512
conv2_block6_1_relu,Activation,"[None, 23, 23, 128]",67712,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 128]",67712,0
conv2_block6_2_conv,Conv2D,"[None, 23, 23, 128]",67712,float32,32,"[3, 3]",linear,False,"[None, 23, 23, 32]",16928,36864
conv2_block6_concat,Concatenate,"[None, 23, 23, 32]",16928,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 256]",135424,0
pool2_bn,BatchNormalization,"[None, 23, 23, 256]",135424,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 256]",135424,1024
pool2_relu,Activation,"[None, 23, 23, 256]",135424,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 256]",135424,0
pool2_conv,Conv2D,"[None, 23, 23, 256]",135424,float32,128,"[1, 1]",linear,False,"[None, 23, 23, 128]",67712,32768
pool2_pool,AveragePooling2D,"[None, 23, 23, 128]",67712,float32,NaN,NaN,NaN,NaN,"[None, 11, 11, 128]",15488,0
