layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 600, 600, 3]",1080000,float32,NaN,NaN,NaN,NaN,"[None, 600, 600, 3]",1080000,0
Conv1_pad,ZeroPadding2D,"[None, 600, 600, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 601, 601, 3]",1083603,0
Conv1,Conv2D,"[None, 601, 601, 3]",1083603,float32,16,"[3, 3]",linear,False,"[None, 300, 300, 16]",1440000,432
bn_Conv1,BatchNormalization,"[None, 300, 300, 16]",1440000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 16]",1440000,64
Conv1_relu,ReLU,"[None, 300, 300, 16]",1440000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 16]",1440000,0
expanded_conv_depthwise,DepthwiseConv2D,"[None, 300, 300, 16]",1440000,float32,NaN,"[3, 3]",linear,False,"[None, 300, 300, 16]",1440000,144
expanded_conv_depthwise_BN,BatchNormalization,"[None, 300, 300, 16]",1440000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 16]",1440000,64
expanded_conv_depthwise_relu,ReLU,"[None, 300, 300, 16]",1440000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 16]",1440000,0
expanded_conv_project,Conv2D,"[None, 300, 300, 16]",1440000,float32,8,"[1, 1]",linear,False,"[None, 300, 300, 8]",720000,128
expanded_conv_project_BN,BatchNormalization,"[None, 300, 300, 8]",720000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 8]",720000,32
block_1_expand,Conv2D,"[None, 300, 300, 8]",720000,float32,48,"[1, 1]",linear,False,"[None, 300, 300, 48]",4320000,384
block_1_expand_BN,BatchNormalization,"[None, 300, 300, 48]",4320000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 48]",4320000,192
block_1_expand_relu,ReLU,"[None, 300, 300, 48]",4320000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 48]",4320000,0
block_1_pad,ZeroPadding2D,"[None, 300, 300, 48]",4320000,float32,NaN,NaN,NaN,NaN,"[None, 301, 301, 48]",4348848,0
block_1_depthwise,DepthwiseConv2D,"[None, 301, 301, 48]",4348848,float32,NaN,"[3, 3]",linear,False,"[None, 150, 150, 48]",1080000,432
block_1_depthwise_BN,BatchNormalization,"[None, 150, 150, 48]",1080000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 48]",1080000,192
block_1_depthwise_relu,ReLU,"[None, 150, 150, 48]",1080000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 48]",1080000,0
block_1_project,Conv2D,"[None, 150, 150, 48]",1080000,float32,16,"[1, 1]",linear,False,"[None, 150, 150, 16]",360000,768
block_1_project_BN,BatchNormalization,"[None, 150, 150, 16]",360000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 16]",360000,64
block_2_expand,Conv2D,"[None, 150, 150, 16]",360000,float32,96,"[1, 1]",linear,False,"[None, 150, 150, 96]",2160000,1536
block_2_expand_BN,BatchNormalization,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 96]",2160000,384
block_2_expand_relu,ReLU,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 96]",2160000,0
block_2_depthwise,DepthwiseConv2D,"[None, 150, 150, 96]",2160000,float32,NaN,"[3, 3]",linear,False,"[None, 150, 150, 96]",2160000,864
block_2_depthwise_BN,BatchNormalization,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 96]",2160000,384
block_2_depthwise_relu,ReLU,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 96]",2160000,0
block_2_project,Conv2D,"[None, 150, 150, 96]",2160000,float32,16,"[1, 1]",linear,False,"[None, 150, 150, 16]",360000,1536
block_2_project_BN,BatchNormalization,"[None, 150, 150, 16]",360000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 16]",360000,64
block_2_add,Add,"[None, 150, 150, 16]",360000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 16]",360000,0
block_3_expand,Conv2D,"[None, 150, 150, 16]",360000,float32,96,"[1, 1]",linear,False,"[None, 150, 150, 96]",2160000,1536
block_3_expand_BN,BatchNormalization,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 96]",2160000,384
block_3_expand_relu,ReLU,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 96]",2160000,0
block_3_pad,ZeroPadding2D,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,NaN,NaN,"[None, 151, 151, 96]",2188896,0
block_3_depthwise,DepthwiseConv2D,"[None, 151, 151, 96]",2188896,float32,NaN,"[3, 3]",linear,False,"[None, 75, 75, 96]",540000,864
block_3_depthwise_BN,BatchNormalization,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,384
block_3_depthwise_relu,ReLU,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,0
block_3_project,Conv2D,"[None, 75, 75, 96]",540000,float32,16,"[1, 1]",linear,False,"[None, 75, 75, 16]",90000,1536
block_3_project_BN,BatchNormalization,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,64
block_4_expand,Conv2D,"[None, 75, 75, 16]",90000,float32,96,"[1, 1]",linear,False,"[None, 75, 75, 96]",540000,1536
block_4_expand_BN,BatchNormalization,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,384
block_4_expand_relu,ReLU,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,0
block_4_depthwise,DepthwiseConv2D,"[None, 75, 75, 96]",540000,float32,NaN,"[3, 3]",linear,False,"[None, 75, 75, 96]",540000,864
block_4_depthwise_BN,BatchNormalization,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,384
block_4_depthwise_relu,ReLU,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,0
block_4_project,Conv2D,"[None, 75, 75, 96]",540000,float32,16,"[1, 1]",linear,False,"[None, 75, 75, 16]",90000,1536
block_4_project_BN,BatchNormalization,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,64
block_4_add,Add,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,0
block_5_expand,Conv2D,"[None, 75, 75, 16]",90000,float32,96,"[1, 1]",linear,False,"[None, 75, 75, 96]",540000,1536
block_5_expand_BN,BatchNormalization,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,384
block_5_expand_relu,ReLU,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,0
block_5_depthwise,DepthwiseConv2D,"[None, 75, 75, 96]",540000,float32,NaN,"[3, 3]",linear,False,"[None, 75, 75, 96]",540000,864
block_5_depthwise_BN,BatchNormalization,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,384
block_5_depthwise_relu,ReLU,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,0
block_5_project,Conv2D,"[None, 75, 75, 96]",540000,float32,16,"[1, 1]",linear,False,"[None, 75, 75, 16]",90000,1536
block_5_project_BN,BatchNormalization,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,64
block_5_add,Add,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,0
block_6_expand,Conv2D,"[None, 75, 75, 16]",90000,float32,96,"[1, 1]",linear,False,"[None, 75, 75, 96]",540000,1536
block_6_expand_BN,BatchNormalization,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,384
block_6_expand_relu,ReLU,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,0
block_6_pad,ZeroPadding2D,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 77, 77, 96]",569184,0
block_6_depthwise,DepthwiseConv2D,"[None, 77, 77, 96]",569184,float32,NaN,"[3, 3]",linear,False,"[None, 38, 38, 96]",138624,864
block_6_depthwise_BN,BatchNormalization,"[None, 38, 38, 96]",138624,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 96]",138624,384
block_6_depthwise_relu,ReLU,"[None, 38, 38, 96]",138624,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 96]",138624,0
block_6_project,Conv2D,"[None, 38, 38, 96]",138624,float32,32,"[1, 1]",linear,False,"[None, 38, 38, 32]",46208,3072
block_6_project_BN,BatchNormalization,"[None, 38, 38, 32]",46208,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 32]",46208,128
block_7_expand,Conv2D,"[None, 38, 38, 32]",46208,float32,192,"[1, 1]",linear,False,"[None, 38, 38, 192]",277248,6144
block_7_expand_BN,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
block_7_expand_relu,ReLU,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,0
block_7_depthwise,DepthwiseConv2D,"[None, 38, 38, 192]",277248,float32,NaN,"[3, 3]",linear,False,"[None, 38, 38, 192]",277248,1728
block_7_depthwise_BN,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
block_7_depthwise_relu,ReLU,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,0
block_7_project,Conv2D,"[None, 38, 38, 192]",277248,float32,32,"[1, 1]",linear,False,"[None, 38, 38, 32]",46208,6144
block_7_project_BN,BatchNormalization,"[None, 38, 38, 32]",46208,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 32]",46208,128
block_7_add,Add,"[None, 38, 38, 32]",46208,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 32]",46208,0
block_8_expand,Conv2D,"[None, 38, 38, 32]",46208,float32,192,"[1, 1]",linear,False,"[None, 38, 38, 192]",277248,6144
block_8_expand_BN,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
block_8_expand_relu,ReLU,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,0
block_8_depthwise,DepthwiseConv2D,"[None, 38, 38, 192]",277248,float32,NaN,"[3, 3]",linear,False,"[None, 38, 38, 192]",277248,1728
block_8_depthwise_BN,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
block_8_depthwise_relu,ReLU,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,0
block_8_project,Conv2D,"[None, 38, 38, 192]",277248,float32,32,"[1, 1]",linear,False,"[None, 38, 38, 32]",46208,6144
block_8_project_BN,BatchNormalization,"[None, 38, 38, 32]",46208,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 32]",46208,128
block_8_add,Add,"[None, 38, 38, 32]",46208,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 32]",46208,0
block_9_expand,Conv2D,"[None, 38, 38, 32]",46208,float32,192,"[1, 1]",linear,False,"[None, 38, 38, 192]",277248,6144
block_9_expand_BN,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
block_9_expand_relu,ReLU,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,0
block_9_depthwise,DepthwiseConv2D,"[None, 38, 38, 192]",277248,float32,NaN,"[3, 3]",linear,False,"[None, 38, 38, 192]",277248,1728
block_9_depthwise_BN,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
block_9_depthwise_relu,ReLU,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,0
block_9_project,Conv2D,"[None, 38, 38, 192]",277248,float32,32,"[1, 1]",linear,False,"[None, 38, 38, 32]",46208,6144
block_9_project_BN,BatchNormalization,"[None, 38, 38, 32]",46208,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 32]",46208,128
block_9_add,Add,"[None, 38, 38, 32]",46208,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 32]",46208,0
block_10_expand,Conv2D,"[None, 38, 38, 32]",46208,float32,192,"[1, 1]",linear,False,"[None, 38, 38, 192]",277248,6144
block_10_expand_BN,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
block_10_expand_relu,ReLU,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,0
block_10_depthwise,DepthwiseConv2D,"[None, 38, 38, 192]",277248,float32,NaN,"[3, 3]",linear,False,"[None, 38, 38, 192]",277248,1728
