layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 150, 150, 3]",67500,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 3]",67500,0
initial_conv2D,Conv2D,"[None, 150, 150, 3]",1,float32,96,"[7, 7]",linear,False,"[None, 75, 75, 96]",540000,14112
initial_bn,BatchNormalization,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,384
activation_1,Activation,"[None, 75, 75, 96]",540000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 96]",540000,0
max_pooling2d_1,MaxPooling2D,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 96]",138624,0
dense_0_0_bn,BatchNormalization,"[None, 38, 38, 96]",138624,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 96]",138624,384
activation_2,Activation,"[None, 38, 38, 96]",138624,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 96]",138624,0
dense_0_0_bottleneck_conv2D,Conv2D,"[None, 38, 38, 96]",138624,float32,192,"[1, 1]",linear,False,"[None, 38, 38, 192]",277248,18432
dense_0_0_bottleneck_bn,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
activation_3,Activation,"[None, 38, 38, 192]",277248,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 192]",277248,0
dense_0_0_conv2D,Conv2D,"[None, 38, 38, 192]",277248,float32,48,"[3, 3]",linear,False,"[None, 38, 38, 48]",69312,82944
concatenate_1,Concatenate,"[None, 38, 38, 48]",69312,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 144]",207936,0
dense_0_1_bn,BatchNormalization,"[None, 38, 38, 144]",207936,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 144]",207936,576
activation_4,Activation,"[None, 38, 38, 144]",207936,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 144]",207936,0
dense_0_1_bottleneck_conv2D,Conv2D,"[None, 38, 38, 144]",207936,float32,192,"[1, 1]",linear,False,"[None, 38, 38, 192]",277248,27648
dense_0_1_bottleneck_bn,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
activation_5,Activation,"[None, 38, 38, 192]",277248,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 192]",277248,0
dense_0_1_conv2D,Conv2D,"[None, 38, 38, 192]",277248,float32,48,"[3, 3]",linear,False,"[None, 38, 38, 48]",69312,82944
concatenate_2,Concatenate,"[None, 38, 38, 48]",69312,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,0
dense_0_2_bn,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
activation_6,Activation,"[None, 38, 38, 192]",277248,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 192]",277248,0
dense_0_2_bottleneck_conv2D,Conv2D,"[None, 38, 38, 192]",277248,float32,192,"[1, 1]",linear,False,"[None, 38, 38, 192]",277248,36864
dense_0_2_bottleneck_bn,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
activation_7,Activation,"[None, 38, 38, 192]",277248,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 192]",277248,0
dense_0_2_conv2D,Conv2D,"[None, 38, 38, 192]",277248,float32,48,"[3, 3]",linear,False,"[None, 38, 38, 48]",69312,82944
concatenate_3,Concatenate,"[None, 38, 38, 48]",69312,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 240]",346560,0
dense_0_3_bn,BatchNormalization,"[None, 38, 38, 240]",346560,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 240]",346560,960
activation_8,Activation,"[None, 38, 38, 240]",346560,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 240]",346560,0
dense_0_3_bottleneck_conv2D,Conv2D,"[None, 38, 38, 240]",346560,float32,192,"[1, 1]",linear,False,"[None, 38, 38, 192]",277248,46080
dense_0_3_bottleneck_bn,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
activation_9,Activation,"[None, 38, 38, 192]",277248,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 192]",277248,0
dense_0_3_conv2D,Conv2D,"[None, 38, 38, 192]",277248,float32,48,"[3, 3]",linear,False,"[None, 38, 38, 48]",69312,82944
concatenate_4,Concatenate,"[None, 38, 38, 48]",69312,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 288]",415872,0
dense_0_4_bn,BatchNormalization,"[None, 38, 38, 288]",415872,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 288]",415872,1152
activation_10,Activation,"[None, 38, 38, 288]",415872,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 288]",415872,0
dense_0_4_bottleneck_conv2D,Conv2D,"[None, 38, 38, 288]",415872,float32,192,"[1, 1]",linear,False,"[None, 38, 38, 192]",277248,55296
dense_0_4_bottleneck_bn,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
activation_11,Activation,"[None, 38, 38, 192]",277248,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 192]",277248,0
dense_0_4_conv2D,Conv2D,"[None, 38, 38, 192]",277248,float32,48,"[3, 3]",linear,False,"[None, 38, 38, 48]",69312,82944
concatenate_5,Concatenate,"[None, 38, 38, 48]",69312,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 336]",485184,0
dense_0_5_bn,BatchNormalization,"[None, 38, 38, 336]",485184,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 336]",485184,1344
activation_12,Activation,"[None, 38, 38, 336]",485184,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 336]",485184,0
dense_0_5_bottleneck_conv2D,Conv2D,"[None, 38, 38, 336]",485184,float32,192,"[1, 1]",linear,False,"[None, 38, 38, 192]",277248,64512
dense_0_5_bottleneck_bn,BatchNormalization,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 192]",277248,768
activation_13,Activation,"[None, 38, 38, 192]",277248,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 192]",277248,0
dense_0_5_conv2D,Conv2D,"[None, 38, 38, 192]",277248,float32,48,"[3, 3]",linear,False,"[None, 38, 38, 48]",69312,82944
concatenate_6,Concatenate,"[None, 38, 38, 48]",69312,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 384]",554496,0
tr_0_bn,BatchNormalization,"[None, 38, 38, 384]",554496,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 384]",554496,1536
activation_14,Activation,"[None, 38, 38, 384]",554496,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 384]",554496,0
tr_0_conv2D,Conv2D,"[None, 38, 38, 384]",554496,float32,192,"[1, 1]",linear,False,"[None, 38, 38, 192]",277248,73728
average_pooling2d_1,AveragePooling2D,"[None, 38, 38, 192]",277248,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 192]",69312,0
dense_1_0_bn,BatchNormalization,"[None, 19, 19, 192]",69312,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 192]",69312,768
activation_15,Activation,"[None, 19, 19, 192]",69312,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 192]",69312,0
dense_1_0_bottleneck_conv2D,Conv2D,"[None, 19, 19, 192]",69312,float32,192,"[1, 1]",linear,False,"[None, 19, 19, 192]",69312,36864
dense_1_0_bottleneck_bn,BatchNormalization,"[None, 19, 19, 192]",69312,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 192]",69312,768
activation_16,Activation,"[None, 19, 19, 192]",69312,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 192]",69312,0
dense_1_0_conv2D,Conv2D,"[None, 19, 19, 192]",69312,float32,48,"[3, 3]",linear,False,"[None, 19, 19, 48]",17328,82944
concatenate_7,Concatenate,"[None, 19, 19, 48]",17328,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 240]",86640,0
dense_1_1_bn,BatchNormalization,"[None, 19, 19, 240]",86640,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 240]",86640,960
activation_17,Activation,"[None, 19, 19, 240]",86640,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 240]",86640,0
dense_1_1_bottleneck_conv2D,Conv2D,"[None, 19, 19, 240]",86640,float32,192,"[1, 1]",linear,False,"[None, 19, 19, 192]",69312,46080
dense_1_1_bottleneck_bn,BatchNormalization,"[None, 19, 19, 192]",69312,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 192]",69312,768
activation_18,Activation,"[None, 19, 19, 192]",69312,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 192]",69312,0
