layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 320, 320, 3]",307200,float32,NaN,NaN,NaN,NaN,"[None, 320, 320, 3]",307200,0
Conv1_pad,ZeroPadding2D,"[None, 320, 320, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 321, 321, 3]",309123,0
Conv1,Conv2D,"[None, 321, 321, 3]",309123,float32,16,"[3, 3]",linear,False,"[None, 160, 160, 16]",409600,432
bn_Conv1,BatchNormalization,"[None, 160, 160, 16]",409600,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 16]",409600,64
Conv1_relu,ReLU,"[None, 160, 160, 16]",409600,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 16]",409600,0
expanded_conv_depthwise,DepthwiseConv2D,"[None, 160, 160, 16]",409600,float32,NaN,"[3, 3]",linear,False,"[None, 160, 160, 16]",409600,144
expanded_conv_depthwise_BN,BatchNormalization,"[None, 160, 160, 16]",409600,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 16]",409600,64
expanded_conv_depthwise_relu,ReLU,"[None, 160, 160, 16]",409600,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 16]",409600,0
expanded_conv_project,Conv2D,"[None, 160, 160, 16]",409600,float32,8,"[1, 1]",linear,False,"[None, 160, 160, 8]",204800,128
expanded_conv_project_BN,BatchNormalization,"[None, 160, 160, 8]",204800,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 8]",204800,32
block_1_expand,Conv2D,"[None, 160, 160, 8]",204800,float32,48,"[1, 1]",linear,False,"[None, 160, 160, 48]",1228800,384
block_1_expand_BN,BatchNormalization,"[None, 160, 160, 48]",1228800,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 48]",1228800,192
block_1_expand_relu,ReLU,"[None, 160, 160, 48]",1228800,float32,NaN,NaN,NaN,NaN,"[None, 160, 160, 48]",1228800,0
block_1_pad,ZeroPadding2D,"[None, 160, 160, 48]",1228800,float32,NaN,NaN,NaN,NaN,"[None, 161, 161, 48]",1244208,0
block_1_depthwise,DepthwiseConv2D,"[None, 161, 161, 48]",1244208,float32,NaN,"[3, 3]",linear,False,"[None, 80, 80, 48]",307200,432
block_1_depthwise_BN,BatchNormalization,"[None, 80, 80, 48]",307200,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 48]",307200,192
block_1_depthwise_relu,ReLU,"[None, 80, 80, 48]",307200,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 48]",307200,0
block_1_project,Conv2D,"[None, 80, 80, 48]",307200,float32,16,"[1, 1]",linear,False,"[None, 80, 80, 16]",102400,768
block_1_project_BN,BatchNormalization,"[None, 80, 80, 16]",102400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 16]",102400,64
block_2_expand,Conv2D,"[None, 80, 80, 16]",102400,float32,96,"[1, 1]",linear,False,"[None, 80, 80, 96]",614400,1536
block_2_expand_BN,BatchNormalization,"[None, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 96]",614400,384
block_2_expand_relu,ReLU,"[None, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 96]",614400,0
block_2_depthwise,DepthwiseConv2D,"[None, 80, 80, 96]",614400,float32,NaN,"[3, 3]",linear,False,"[None, 80, 80, 96]",614400,864
block_2_depthwise_BN,BatchNormalization,"[None, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 96]",614400,384
block_2_depthwise_relu,ReLU,"[None, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 96]",614400,0
block_2_project,Conv2D,"[None, 80, 80, 96]",614400,float32,16,"[1, 1]",linear,False,"[None, 80, 80, 16]",102400,1536
block_2_project_BN,BatchNormalization,"[None, 80, 80, 16]",102400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 16]",102400,64
block_2_add,Add,"[None, 80, 80, 16]",102400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 16]",102400,0
block_3_expand,Conv2D,"[None, 80, 80, 16]",102400,float32,96,"[1, 1]",linear,False,"[None, 80, 80, 96]",614400,1536
block_3_expand_BN,BatchNormalization,"[None, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 96]",614400,384
block_3_expand_relu,ReLU,"[None, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 96]",614400,0
block_3_pad,ZeroPadding2D,"[None, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[None, 81, 81, 96]",629856,0
block_3_depthwise,DepthwiseConv2D,"[None, 81, 81, 96]",629856,float32,NaN,"[3, 3]",linear,False,"[None, 40, 40, 96]",153600,864
block_3_depthwise_BN,BatchNormalization,"[None, 40, 40, 96]",153600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 96]",153600,384
block_3_depthwise_relu,ReLU,"[None, 40, 40, 96]",153600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 96]",153600,0
block_3_project,Conv2D,"[None, 40, 40, 96]",153600,float32,16,"[1, 1]",linear,False,"[None, 40, 40, 16]",25600,1536
