layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_2,InputLayer,"[None, 448, 448, 3]",602112,float32,NaN,NaN,NaN,NaN,"[None, 448, 448, 3]",602112,0
Conv2d_1a_7x7_conv,Conv2D,"[None, 448, 448, 3]",1,float32,64,"[7, 7]",linear,False,"[None, 224, 224, 64]",3211264,9408
Conv2d_1a_7x7_bn,BatchNormalization,"[None, 224, 224, 64]",3211264,float32,NaN,NaN,NaN,NaN,"[None, 224, 224, 64]",3211264,192
Conv2d_1a_7x7_act,Activation,"[None, 224, 224, 64]",3211264,float32,NaN,NaN,relu,NaN,"[None, 224, 224, 64]",3211264,0
MaxPool_2a_3x3,MaxPooling2D,"[None, 224, 224, 64]",3211264,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 64]",802816,0
Conv2d_2b_1x1_conv,Conv2D,"[None, 112, 112, 64]",802816,float32,64,"[1, 1]",linear,False,"[None, 112, 112, 64]",802816,4096
Conv2d_2b_1x1_bn,BatchNormalization,"[None, 112, 112, 64]",802816,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 64]",802816,192
Conv2d_2b_1x1_act,Activation,"[None, 112, 112, 64]",802816,float32,NaN,NaN,relu,NaN,"[None, 112, 112, 64]",802816,0
Conv2d_2c_3x3_conv,Conv2D,"[None, 112, 112, 64]",802816,float32,192,"[3, 3]",linear,False,"[None, 112, 112, 192]",2408448,110592
Conv2d_2c_3x3_bn,BatchNormalization,"[None, 112, 112, 192]",2408448,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 192]",2408448,576
Conv2d_2c_3x3_act,Activation,"[None, 112, 112, 192]",2408448,float32,NaN,NaN,relu,NaN,"[None, 112, 112, 192]",2408448,0
MaxPool_3a_3x3,MaxPooling2D,"[None, 112, 112, 192]",2408448,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 192]",602112,0
Mixed_3b_Branch_1_a_1x1_conv,Conv2D,"[None, 56, 56, 192]",602112,float32,96,"[1, 1]",linear,False,"[None, 56, 56, 96]",301056,18432
Mixed_3b_Branch_2_a_1x1_conv,Conv2D,"[None, 56, 56, 96]",301056,float32,16,"[1, 1]",linear,False,"[None, 56, 56, 16]",50176,3072
Mixed_3b_Branch_1_a_1x1_bn,BatchNormalization,"[None, 56, 56, 16]",50176,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 96]",301056,288
Mixed_3b_Branch_2_a_1x1_bn,BatchNormalization,"[None, 56, 56, 96]",301056,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 16]",50176,48
Mixed_3b_Branch_1_a_1x1_act,Activation,"[None, 56, 56, 16]",50176,float32,NaN,NaN,relu,NaN,"[None, 56, 56, 96]",301056,0
Mixed_3b_Branch_2_a_1x1_act,Activation,"[None, 56, 56, 96]",301056,float32,NaN,NaN,relu,NaN,"[None, 56, 56, 16]",50176,0
Mixed_3b_Branch_3_a_max,MaxPooling2D,"[None, 56, 56, 16]",50176,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 192]",602112,0
Mixed_3b_Branch_0_a_1x1_conv,Conv2D,"[None, 56, 56, 192]",602112,float32,64,"[1, 1]",linear,False,"[None, 56, 56, 64]",200704,12288
Mixed_3b_Branch_1_b_3x3_conv,Conv2D,"[None, 56, 56, 64]",200704,float32,128,"[3, 3]",linear,False,"[None, 56, 56, 128]",401408,110592
Mixed_3b_Branch_2_b_3x3_conv,Conv2D,"[None, 56, 56, 128]",401408,float32,32,"[3, 3]",linear,False,"[None, 56, 56, 32]",100352,4608
Mixed_3b_Branch_3_b_1x1_conv,Conv2D,"[None, 56, 56, 32]",100352,float32,32,"[1, 1]",linear,False,"[None, 56, 56, 32]",100352,6144
Mixed_3b_Branch_0_a_1x1_bn,BatchNormalization,"[None, 56, 56, 32]",100352,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 64]",200704,192
Mixed_3b_Branch_1_b_3x3_bn,BatchNormalization,"[None, 56, 56, 64]",200704,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 128]",401408,384
Mixed_3b_Branch_2_b_3x3_bn,BatchNormalization,"[None, 56, 56, 128]",401408,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 32]",100352,96
