layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_2,InputLayer,"[None, 568, 568, 3]",967872,float32,NaN,NaN,NaN,NaN,"[None, 568, 568, 3]",967872,0
Conv2d_1a_7x7_conv,Conv2D,"[None, 568, 568, 3]",1,float32,64,"[7, 7]",linear,False,"[None, 284, 284, 64]",5161984,9408
Conv2d_1a_7x7_bn,BatchNormalization,"[None, 284, 284, 64]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 284, 284, 64]",5161984,192
Conv2d_1a_7x7_act,Activation,"[None, 284, 284, 64]",5161984,float32,NaN,NaN,relu,NaN,"[None, 284, 284, 64]",5161984,0
MaxPool_2a_3x3,MaxPooling2D,"[None, 284, 284, 64]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 64]",1290496,0
Conv2d_2b_1x1_conv,Conv2D,"[None, 142, 142, 64]",1290496,float32,64,"[1, 1]",linear,False,"[None, 142, 142, 64]",1290496,4096
Conv2d_2b_1x1_bn,BatchNormalization,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 64]",1290496,192
Conv2d_2b_1x1_act,Activation,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 64]",1290496,0
Conv2d_2c_3x3_conv,Conv2D,"[None, 142, 142, 64]",1290496,float32,192,"[3, 3]",linear,False,"[None, 142, 142, 192]",3871488,110592
Conv2d_2c_3x3_bn,BatchNormalization,"[None, 142, 142, 192]",3871488,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 192]",3871488,576
Conv2d_2c_3x3_act,Activation,"[None, 142, 142, 192]",3871488,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 192]",3871488,0
MaxPool_3a_3x3,MaxPooling2D,"[None, 142, 142, 192]",3871488,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 192]",967872,0
Mixed_3b_Branch_1_a_1x1_conv,Conv2D,"[None, 71, 71, 192]",967872,float32,96,"[1, 1]",linear,False,"[None, 71, 71, 96]",483936,18432
Mixed_3b_Branch_2_a_1x1_conv,Conv2D,"[None, 71, 71, 96]",483936,float32,16,"[1, 1]",linear,False,"[None, 71, 71, 16]",80656,3072
Mixed_3b_Branch_1_a_1x1_bn,BatchNormalization,"[None, 71, 71, 16]",80656,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 96]",483936,288
Mixed_3b_Branch_2_a_1x1_bn,BatchNormalization,"[None, 71, 71, 96]",483936,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 16]",80656,48
Mixed_3b_Branch_1_a_1x1_act,Activation,"[None, 71, 71, 16]",80656,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 96]",483936,0
Mixed_3b_Branch_2_a_1x1_act,Activation,"[None, 71, 71, 96]",483936,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 16]",80656,0
Mixed_3b_Branch_3_a_max,MaxPooling2D,"[None, 71, 71, 16]",80656,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 192]",967872,0
Mixed_3b_Branch_0_a_1x1_conv,Conv2D,"[None, 71, 71, 192]",967872,float32,64,"[1, 1]",linear,False,"[None, 71, 71, 64]",322624,12288
Mixed_3b_Branch_1_b_3x3_conv,Conv2D,"[None, 71, 71, 64]",322624,float32,128,"[3, 3]",linear,False,"[None, 71, 71, 128]",645248,110592
Mixed_3b_Branch_2_b_3x3_conv,Conv2D,"[None, 71, 71, 128]",645248,float32,32,"[3, 3]",linear,False,"[None, 71, 71, 32]",161312,4608
Mixed_3b_Branch_3_b_1x1_conv,Conv2D,"[None, 71, 71, 32]",161312,float32,32,"[1, 1]",linear,False,"[None, 71, 71, 32]",161312,6144
Mixed_3b_Branch_0_a_1x1_bn,BatchNormalization,"[None, 71, 71, 32]",161312,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 64]",322624,192
Mixed_3b_Branch_1_b_3x3_bn,BatchNormalization,"[None, 71, 71, 64]",322624,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 128]",645248,384
Mixed_3b_Branch_2_b_3x3_bn,BatchNormalization,"[None, 71, 71, 128]",645248,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 32]",161312,96
Mixed_3b_Branch_3_b_1x1_bn,BatchNormalization,"[None, 71, 71, 32]",161312,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 32]",161312,96
Mixed_3b_Branch_0_a_1x1_act,Activation,"[None, 71, 71, 32]",161312,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 64]",322624,0
Mixed_3b_Branch_1_b_3x3_act,Activation,"[None, 71, 71, 64]",322624,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 128]",645248,0
Mixed_3b_Branch_2_b_3x3_act,Activation,"[None, 71, 71, 128]",645248,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 32]",161312,0
Mixed_3b_Branch_3_b_1x1_act,Activation,"[None, 71, 71, 32]",161312,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 32]",161312,0
Mixed_3b_Concatenated,Concatenate,"[None, 71, 71, 32]",161312,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 256]",1290496,0
Mixed_3c_Branch_1_a_1x1_conv,Conv2D,"[None, 71, 71, 256]",1290496,float32,128,"[1, 1]",linear,False,"[None, 71, 71, 128]",645248,32768
Mixed_3c_Branch_2_a_1x1_conv,Conv2D,"[None, 71, 71, 128]",645248,float32,32,"[1, 1]",linear,False,"[None, 71, 71, 32]",161312,8192
Mixed_3c_Branch_1_a_1x1_bn,BatchNormalization,"[None, 71, 71, 32]",161312,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 128]",645248,384
Mixed_3c_Branch_2_a_1x1_bn,BatchNormalization,"[None, 71, 71, 128]",645248,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 32]",161312,96
Mixed_3c_Branch_1_a_1x1_act,Activation,"[None, 71, 71, 32]",161312,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 128]",645248,0
Mixed_3c_Branch_2_a_1x1_act,Activation,"[None, 71, 71, 128]",645248,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 32]",161312,0
Mixed_3c_Branch_3_a_max,MaxPooling2D,"[None, 71, 71, 32]",161312,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 256]",1290496,0
Mixed_3c_Branch_0_a_1x1_conv,Conv2D,"[None, 71, 71, 256]",1290496,float32,128,"[1, 1]",linear,False,"[None, 71, 71, 128]",645248,32768
Mixed_3c_Branch_1_b_3x3_conv,Conv2D,"[None, 71, 71, 128]",645248,float32,192,"[3, 3]",linear,False,"[None, 71, 71, 192]",967872,221184
Mixed_3c_Branch_2_b_3x3_conv,Conv2D,"[None, 71, 71, 192]",967872,float32,96,"[3, 3]",linear,False,"[None, 71, 71, 96]",483936,27648
Mixed_3c_Branch_3_b_1x1_conv,Conv2D,"[None, 71, 71, 96]",483936,float32,64,"[1, 1]",linear,False,"[None, 71, 71, 64]",322624,16384
Mixed_3c_Branch_0_a_1x1_bn,BatchNormalization,"[None, 71, 71, 64]",322624,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 128]",645248,384
Mixed_3c_Branch_1_b_3x3_bn,BatchNormalization,"[None, 71, 71, 128]",645248,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 192]",967872,576
Mixed_3c_Branch_2_b_3x3_bn,BatchNormalization,"[None, 71, 71, 192]",967872,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 96]",483936,288
Mixed_3c_Branch_3_b_1x1_bn,BatchNormalization,"[None, 71, 71, 96]",483936,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 64]",322624,192
Mixed_3c_Branch_0_a_1x1_act,Activation,"[None, 71, 71, 64]",322624,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 128]",645248,0
Mixed_3c_Branch_1_b_3x3_act,Activation,"[None, 71, 71, 128]",645248,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 192]",967872,0
Mixed_3c_Branch_2_b_3x3_act,Activation,"[None, 71, 71, 192]",967872,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 96]",483936,0
Mixed_3c_Branch_3_b_1x1_act,Activation,"[None, 71, 71, 96]",483936,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 64]",322624,0
