layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[1, 1024, 1024, 3]",3145728,float32,NaN,NaN,NaN,NaN,"[1, 1024, 1024, 3]",3145728,0
conv2d,Conv2D,"[1, 1024, 1024, 3]",1,float32,48,"[3, 3]",linear,False,"[1, 512, 512, 48]",12582912,1296
batch_normalization,BatchNormalization,"[1, 512, 512, 48]",12582912,float32,NaN,NaN,NaN,NaN,"[1, 512, 512, 48]",12582912,192
re_lu,ReLU,"[1, 512, 512, 48]",12582912,float32,NaN,NaN,NaN,NaN,"[1, 512, 512, 48]",12582912,0
depthwise_conv2d,DepthwiseConv2D,"[1, 512, 512, 48]",12582912,float32,NaN,"[3, 3]",linear,False,"[1, 512, 512, 48]",12582912,432
batch_normalization_1,BatchNormalization,"[1, 512, 512, 48]",12582912,float32,NaN,NaN,NaN,NaN,"[1, 512, 512, 48]",12582912,192
re_lu_1,ReLU,"[1, 512, 512, 48]",12582912,float32,NaN,NaN,NaN,NaN,"[1, 512, 512, 48]",12582912,0
conv2d_1,Conv2D,"[1, 512, 512, 48]",12582912,float32,24,"[1, 1]",linear,False,"[1, 512, 512, 24]",6291456,1152
batch_normalization_2,BatchNormalization,"[1, 512, 512, 24]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 512, 512, 24]",6291456,96
re_lu_2,ReLU,"[1, 512, 512, 24]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 512, 512, 24]",6291456,0
conv2d_2,Conv2D,"[1, 512, 512, 24]",6291456,float32,72,"[1, 1]",linear,False,"[1, 512, 512, 72]",18874368,1728
batch_normalization_3,BatchNormalization,"[1, 512, 512, 72]",18874368,float32,NaN,NaN,NaN,NaN,"[1, 512, 512, 72]",18874368,288
re_lu_3,ReLU,"[1, 512, 512, 72]",18874368,float32,NaN,NaN,NaN,NaN,"[1, 512, 512, 72]",18874368,0
depthwise_conv2d_1,DepthwiseConv2D,"[1, 512, 512, 72]",18874368,float32,NaN,"[3, 3]",linear,False,"[1, 256, 256, 72]",4718592,648
batch_normalization_4,BatchNormalization,"[1, 256, 256, 72]",4718592,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 72]",4718592,288
re_lu_4,ReLU,"[1, 256, 256, 72]",4718592,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 72]",4718592,0
conv2d_3,Conv2D,"[1, 256, 256, 72]",4718592,float32,32,"[1, 1]",linear,False,"[1, 256, 256, 32]",2097152,2304
batch_normalization_5,BatchNormalization,"[1, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 32]",2097152,128
conv2d_4,Conv2D,"[1, 256, 256, 32]",2097152,float32,96,"[1, 1]",linear,False,"[1, 256, 256, 96]",6291456,3072
batch_normalization_6,BatchNormalization,"[1, 256, 256, 96]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 96]",6291456,384
re_lu_5,ReLU,"[1, 256, 256, 96]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 96]",6291456,0
depthwise_conv2d_2,DepthwiseConv2D,"[1, 256, 256, 96]",6291456,float32,NaN,"[3, 3]",linear,False,"[1, 256, 256, 96]",6291456,864
batch_normalization_7,BatchNormalization,"[1, 256, 256, 96]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 96]",6291456,384
re_lu_6,ReLU,"[1, 256, 256, 96]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 96]",6291456,0
conv2d_5,Conv2D,"[1, 256, 256, 96]",6291456,float32,32,"[1, 1]",linear,False,"[1, 256, 256, 32]",2097152,3072
batch_normalization_8,BatchNormalization,"[1, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 32]",2097152,128
add,Add,"[1, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 32]",2097152,0
conv2d_6,Conv2D,"[1, 256, 256, 32]",2097152,float32,96,"[1, 1]",linear,False,"[1, 256, 256, 96]",6291456,3072
batch_normalization_9,BatchNormalization,"[1, 256, 256, 96]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 96]",6291456,384
re_lu_7,ReLU,"[1, 256, 256, 96]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 96]",6291456,0
depthwise_conv2d_3,DepthwiseConv2D,"[1, 256, 256, 96]",6291456,float32,NaN,"[3, 3]",linear,False,"[1, 256, 256, 96]",6291456,864
batch_normalization_10,BatchNormalization,"[1, 256, 256, 96]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 96]",6291456,384
re_lu_8,ReLU,"[1, 256, 256, 96]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 96]",6291456,0
conv2d_7,Conv2D,"[1, 256, 256, 96]",6291456,float32,32,"[1, 1]",linear,False,"[1, 256, 256, 32]",2097152,3072
batch_normalization_11,BatchNormalization,"[1, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 32]",2097152,128
add_1,Add,"[1, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 32]",2097152,0
conv2d_8,Conv2D,"[1, 256, 256, 32]",2097152,float32,96,"[1, 1]",linear,False,"[1, 256, 256, 96]",6291456,3072
batch_normalization_12,BatchNormalization,"[1, 256, 256, 96]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 96]",6291456,384
re_lu_9,ReLU,"[1, 256, 256, 96]",6291456,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 96]",6291456,0
depthwise_conv2d_4,DepthwiseConv2D,"[1, 256, 256, 96]",6291456,float32,NaN,"[5, 5]",linear,False,"[1, 128, 128, 96]",1572864,2400
batch_normalization_13,BatchNormalization,"[1, 128, 128, 96]",1572864,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 96]",1572864,384
re_lu_10,ReLU,"[1, 128, 128, 96]",1572864,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 96]",1572864,0
conv2d_9,Conv2D,"[1, 128, 128, 96]",1572864,float32,56,"[1, 1]",linear,False,"[1, 128, 128, 56]",917504,5376
batch_normalization_14,BatchNormalization,"[1, 128, 128, 56]",917504,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 56]",917504,224
conv2d_10,Conv2D,"[1, 128, 128, 56]",917504,float32,168,"[1, 1]",linear,False,"[1, 128, 128, 168]",2752512,9408
batch_normalization_15,BatchNormalization,"[1, 128, 128, 168]",2752512,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 168]",2752512,672
re_lu_11,ReLU,"[1, 128, 128, 168]",2752512,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 168]",2752512,0
depthwise_conv2d_5,DepthwiseConv2D,"[1, 128, 128, 168]",2752512,float32,NaN,"[5, 5]",linear,False,"[1, 128, 128, 168]",2752512,4200
batch_normalization_16,BatchNormalization,"[1, 128, 128, 168]",2752512,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 168]",2752512,672
re_lu_12,ReLU,"[1, 128, 128, 168]",2752512,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 168]",2752512,0
conv2d_11,Conv2D,"[1, 128, 128, 168]",2752512,float32,56,"[1, 1]",linear,False,"[1, 128, 128, 56]",917504,9408
batch_normalization_17,BatchNormalization,"[1, 128, 128, 56]",917504,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 56]",917504,224
add_2,Add,"[1, 128, 128, 56]",917504,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 56]",917504,0
conv2d_12,Conv2D,"[1, 128, 128, 56]",917504,float32,168,"[1, 1]",linear,False,"[1, 128, 128, 168]",2752512,9408
batch_normalization_18,BatchNormalization,"[1, 128, 128, 168]",2752512,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 168]",2752512,672
re_lu_13,ReLU,"[1, 128, 128, 168]",2752512,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 168]",2752512,0
depthwise_conv2d_6,DepthwiseConv2D,"[1, 128, 128, 168]",2752512,float32,NaN,"[5, 5]",linear,False,"[1, 128, 128, 168]",2752512,4200
batch_normalization_19,BatchNormalization,"[1, 128, 128, 168]",2752512,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 168]",2752512,672
re_lu_14,ReLU,"[1, 128, 128, 168]",2752512,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 168]",2752512,0
conv2d_13,Conv2D,"[1, 128, 128, 168]",2752512,float32,56,"[1, 1]",linear,False,"[1, 128, 128, 56]",917504,9408
batch_normalization_20,BatchNormalization,"[1, 128, 128, 56]",917504,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 56]",917504,224
add_3,Add,"[1, 128, 128, 56]",917504,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 56]",917504,0
