layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 568, 568, 3]",967872,float32,NaN,NaN,NaN,NaN,"[None, 568, 568, 3]",967872,0
conv1,Conv2D,"[None, 568, 568, 3]",1,float32,36,"[3, 3]",relu,False,"[None, 284, 284, 36]",2903616,972
maxpool1,MaxPooling2D,"[None, 284, 284, 36]",2903616,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 36]",725904,0
stage2/block1/1x1_gconv_1,Conv2D,"[None, 142, 142, 36]",725904,float32,216,"[1, 1]",linear,False,"[None, 142, 142, 216]",4355424,7776
stage2/block1/bn_gconv_1,BatchNormalization,"[None, 142, 142, 216]",4355424,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 216]",4355424,864
stage2/block1/relu_gconv_1,Activation,"[None, 142, 142, 216]",4355424,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 216]",4355424,0
stage2/block1/channel_shuffle,Lambda,"[None, 142, 142, 216]",4355424,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 216]",4355424,0
stage2/block1/1x1_dwconv_1,DepthwiseConv2D,"[None, 142, 142, 216]",4355424,float32,NaN,"[3, 3]",linear,False,"[None, 71, 71, 216]",1088856,1944
stage2/block1/bn_dwconv_1,BatchNormalization,"[None, 71, 71, 216]",1088856,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 216]",1088856,864
stage2/block1/1x1_gconv_2,Conv2D,"[None, 71, 71, 216]",1088856,float32,180,"[1, 1]",linear,False,"[None, 71, 71, 180]",907380,38880
stage2/block1/bn_gconv_2,BatchNormalization,"[None, 71, 71, 180]",907380,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 180]",907380,720
stage2/block1/avg_pool,AveragePooling2D,"[None, 71, 71, 180]",907380,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 36]",181476,0
stage2/block1/concat,Concatenate,"[None, 71, 71, 36]",181476,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 216]",1088856,0
stage2/block1/relu_out,Activation,"[None, 71, 71, 216]",1088856,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 216]",1088856,0
stage2/block2/1x1_gconv_1,Conv2D,"[None, 71, 71, 216]",1088856,float32,216,"[1, 1]",linear,False,"[None, 71, 71, 216]",1088856,46656
stage2/block2/bn_gconv_1,BatchNormalization,"[None, 71, 71, 216]",1088856,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 216]",1088856,864
