layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[1, 75, 75, 3]",16875,float32,NaN,NaN,NaN,NaN,"[1, 75, 75, 3]",16875,0
conv2d,Conv2D,"[1, 75, 75, 3]",1,float32,32,"[3, 3]",linear,False,"[1, 38, 38, 32]",46208,864
batch_normalization,BatchNormalization,"[1, 38, 38, 32]",46208,float32,NaN,NaN,NaN,NaN,"[1, 38, 38, 32]",46208,128
re_lu,ReLU,"[1, 38, 38, 32]",46208,float32,NaN,NaN,NaN,NaN,"[1, 38, 38, 32]",46208,0
depthwise_conv2d,DepthwiseConv2D,"[1, 38, 38, 32]",46208,float32,NaN,"[3, 3]",linear,False,"[1, 38, 38, 32]",46208,288
batch_normalization_1,BatchNormalization,"[1, 38, 38, 32]",46208,float32,NaN,NaN,NaN,NaN,"[1, 38, 38, 32]",46208,128
re_lu_1,ReLU,"[1, 38, 38, 32]",46208,float32,NaN,NaN,NaN,NaN,"[1, 38, 38, 32]",46208,0
conv2d_1,Conv2D,"[1, 38, 38, 32]",46208,float32,16,"[1, 1]",linear,False,"[1, 38, 38, 16]",23104,512
batch_normalization_2,BatchNormalization,"[1, 38, 38, 16]",23104,float32,NaN,NaN,NaN,NaN,"[1, 38, 38, 16]",23104,64
re_lu_2,ReLU,"[1, 38, 38, 16]",23104,float32,NaN,NaN,NaN,NaN,"[1, 38, 38, 16]",23104,0
conv2d_2,Conv2D,"[1, 38, 38, 16]",23104,float32,48,"[1, 1]",linear,False,"[1, 38, 38, 48]",69312,768
batch_normalization_3,BatchNormalization,"[1, 38, 38, 48]",69312,float32,NaN,NaN,NaN,NaN,"[1, 38, 38, 48]",69312,192
re_lu_3,ReLU,"[1, 38, 38, 48]",69312,float32,NaN,NaN,NaN,NaN,"[1, 38, 38, 48]",69312,0
depthwise_conv2d_1,DepthwiseConv2D,"[1, 38, 38, 48]",69312,float32,NaN,"[3, 3]",linear,False,"[1, 19, 19, 48]",17328,432
batch_normalization_4,BatchNormalization,"[1, 19, 19, 48]",17328,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 48]",17328,192
re_lu_4,ReLU,"[1, 19, 19, 48]",17328,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 48]",17328,0
conv2d_3,Conv2D,"[1, 19, 19, 48]",17328,float32,24,"[1, 1]",linear,False,"[1, 19, 19, 24]",8664,1152
batch_normalization_5,BatchNormalization,"[1, 19, 19, 24]",8664,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 24]",8664,96
conv2d_4,Conv2D,"[1, 19, 19, 24]",8664,float32,72,"[1, 1]",linear,False,"[1, 19, 19, 72]",25992,1728
batch_normalization_6,BatchNormalization,"[1, 19, 19, 72]",25992,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 72]",25992,288
re_lu_5,ReLU,"[1, 19, 19, 72]",25992,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 72]",25992,0
depthwise_conv2d_2,DepthwiseConv2D,"[1, 19, 19, 72]",25992,float32,NaN,"[3, 3]",linear,False,"[1, 19, 19, 72]",25992,648
batch_normalization_7,BatchNormalization,"[1, 19, 19, 72]",25992,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 72]",25992,288
re_lu_6,ReLU,"[1, 19, 19, 72]",25992,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 72]",25992,0
conv2d_5,Conv2D,"[1, 19, 19, 72]",25992,float32,24,"[1, 1]",linear,False,"[1, 19, 19, 24]",8664,1728
batch_normalization_8,BatchNormalization,"[1, 19, 19, 24]",8664,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 24]",8664,96
add,Add,"[1, 19, 19, 24]",8664,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 24]",8664,0
conv2d_6,Conv2D,"[1, 19, 19, 24]",8664,float32,72,"[1, 1]",linear,False,"[1, 19, 19, 72]",25992,1728
batch_normalization_9,BatchNormalization,"[1, 19, 19, 72]",25992,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 72]",25992,288
re_lu_7,ReLU,"[1, 19, 19, 72]",25992,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 72]",25992,0
depthwise_conv2d_3,DepthwiseConv2D,"[1, 19, 19, 72]",25992,float32,NaN,"[3, 3]",linear,False,"[1, 19, 19, 72]",25992,648
batch_normalization_10,BatchNormalization,"[1, 19, 19, 72]",25992,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 72]",25992,288
re_lu_8,ReLU,"[1, 19, 19, 72]",25992,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 72]",25992,0
conv2d_7,Conv2D,"[1, 19, 19, 72]",25992,float32,24,"[1, 1]",linear,False,"[1, 19, 19, 24]",8664,1728
batch_normalization_11,BatchNormalization,"[1, 19, 19, 24]",8664,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 24]",8664,96
add_1,Add,"[1, 19, 19, 24]",8664,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 24]",8664,0
conv2d_8,Conv2D,"[1, 19, 19, 24]",8664,float32,72,"[1, 1]",linear,False,"[1, 19, 19, 72]",25992,1728
batch_normalization_12,BatchNormalization,"[1, 19, 19, 72]",25992,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 72]",25992,288
re_lu_9,ReLU,"[1, 19, 19, 72]",25992,float32,NaN,NaN,NaN,NaN,"[1, 19, 19, 72]",25992,0
depthwise_conv2d_4,DepthwiseConv2D,"[1, 19, 19, 72]",25992,float32,NaN,"[5, 5]",linear,False,"[1, 10, 10, 72]",7200,1800
batch_normalization_13,BatchNormalization,"[1, 10, 10, 72]",7200,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 72]",7200,288
re_lu_10,ReLU,"[1, 10, 10, 72]",7200,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 72]",7200,0
conv2d_9,Conv2D,"[1, 10, 10, 72]",7200,float32,40,"[1, 1]",linear,False,"[1, 10, 10, 40]",4000,2880
batch_normalization_14,BatchNormalization,"[1, 10, 10, 40]",4000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 40]",4000,160
conv2d_10,Conv2D,"[1, 10, 10, 40]",4000,float32,120,"[1, 1]",linear,False,"[1, 10, 10, 120]",12000,4800
batch_normalization_15,BatchNormalization,"[1, 10, 10, 120]",12000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 120]",12000,480
re_lu_11,ReLU,"[1, 10, 10, 120]",12000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 120]",12000,0
depthwise_conv2d_5,DepthwiseConv2D,"[1, 10, 10, 120]",12000,float32,NaN,"[5, 5]",linear,False,"[1, 10, 10, 120]",12000,3000
batch_normalization_16,BatchNormalization,"[1, 10, 10, 120]",12000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 120]",12000,480
re_lu_12,ReLU,"[1, 10, 10, 120]",12000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 120]",12000,0
conv2d_11,Conv2D,"[1, 10, 10, 120]",12000,float32,40,"[1, 1]",linear,False,"[1, 10, 10, 40]",4000,4800
batch_normalization_17,BatchNormalization,"[1, 10, 10, 40]",4000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 40]",4000,160
add_2,Add,"[1, 10, 10, 40]",4000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 40]",4000,0
conv2d_12,Conv2D,"[1, 10, 10, 40]",4000,float32,120,"[1, 1]",linear,False,"[1, 10, 10, 120]",12000,4800
batch_normalization_18,BatchNormalization,"[1, 10, 10, 120]",12000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 120]",12000,480
re_lu_13,ReLU,"[1, 10, 10, 120]",12000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 120]",12000,0
depthwise_conv2d_6,DepthwiseConv2D,"[1, 10, 10, 120]",12000,float32,NaN,"[5, 5]",linear,False,"[1, 10, 10, 120]",12000,3000
batch_normalization_19,BatchNormalization,"[1, 10, 10, 120]",12000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 120]",12000,480
re_lu_14,ReLU,"[1, 10, 10, 120]",12000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 120]",12000,0
conv2d_13,Conv2D,"[1, 10, 10, 120]",12000,float32,40,"[1, 1]",linear,False,"[1, 10, 10, 40]",4000,4800
batch_normalization_20,BatchNormalization,"[1, 10, 10, 40]",4000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 40]",4000,160
add_3,Add,"[1, 10, 10, 40]",4000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 40]",4000,0
conv2d_14,Conv2D,"[1, 10, 10, 40]",4000,float32,240,"[1, 1]",linear,False,"[1, 10, 10, 240]",24000,9600
batch_normalization_21,BatchNormalization,"[1, 10, 10, 240]",24000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 240]",24000,960
re_lu_15,ReLU,"[1, 10, 10, 240]",24000,float32,NaN,NaN,NaN,NaN,"[1, 10, 10, 240]",24000,0
depthwise_conv2d_7,DepthwiseConv2D,"[1, 10, 10, 240]",24000,float32,NaN,"[5, 5]",linear,False,"[1, 5, 5, 240]",6000,6000
batch_normalization_22,BatchNormalization,"[1, 5, 5, 240]",6000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 240]",6000,960
re_lu_16,ReLU,"[1, 5, 5, 240]",6000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 240]",6000,0
conv2d_15,Conv2D,"[1, 5, 5, 240]",6000,float32,80,"[1, 1]",linear,False,"[1, 5, 5, 80]",2000,19200
batch_normalization_23,BatchNormalization,"[1, 5, 5, 80]",2000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 80]",2000,320
conv2d_16,Conv2D,"[1, 5, 5, 80]",2000,float32,480,"[1, 1]",linear,False,"[1, 5, 5, 480]",12000,38400
batch_normalization_24,BatchNormalization,"[1, 5, 5, 480]",12000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 480]",12000,1920
re_lu_17,ReLU,"[1, 5, 5, 480]",12000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 480]",12000,0
depthwise_conv2d_8,DepthwiseConv2D,"[1, 5, 5, 480]",12000,float32,NaN,"[5, 5]",linear,False,"[1, 5, 5, 480]",12000,12000
batch_normalization_25,BatchNormalization,"[1, 5, 5, 480]",12000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 480]",12000,1920
re_lu_18,ReLU,"[1, 5, 5, 480]",12000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 480]",12000,0
conv2d_17,Conv2D,"[1, 5, 5, 480]",12000,float32,80,"[1, 1]",linear,False,"[1, 5, 5, 80]",2000,38400
batch_normalization_26,BatchNormalization,"[1, 5, 5, 80]",2000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 80]",2000,320
add_4,Add,"[1, 5, 5, 80]",2000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 80]",2000,0
conv2d_18,Conv2D,"[1, 5, 5, 80]",2000,float32,480,"[1, 1]",linear,False,"[1, 5, 5, 480]",12000,38400
batch_normalization_27,BatchNormalization,"[1, 5, 5, 480]",12000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 480]",12000,1920
re_lu_19,ReLU,"[1, 5, 5, 480]",12000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 480]",12000,0
depthwise_conv2d_9,DepthwiseConv2D,"[1, 5, 5, 480]",12000,float32,NaN,"[5, 5]",linear,False,"[1, 5, 5, 480]",12000,12000
batch_normalization_28,BatchNormalization,"[1, 5, 5, 480]",12000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 480]",12000,1920
re_lu_20,ReLU,"[1, 5, 5, 480]",12000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 480]",12000,0
conv2d_19,Conv2D,"[1, 5, 5, 480]",12000,float32,80,"[1, 1]",linear,False,"[1, 5, 5, 80]",2000,38400
batch_normalization_29,BatchNormalization,"[1, 5, 5, 80]",2000,float32,NaN,NaN,NaN,NaN,"[1, 5, 5, 80]",2000,320
