layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_2,InputLayer,"[None, 240, 240, 3]",172800,float32,NaN,NaN,NaN,NaN,"[None, 240, 240, 3]",172800,0
stem_conv,Conv2D,"[None, 240, 240, 3]",172800,float32,48,"[3, 3]",linear,False,"[None, 120, 120, 48]",691200,1296
stem_bn,BatchNormalization,"[None, 120, 120, 48]",691200,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 48]",691200,192
stem_activation,Activation,"[None, 120, 120, 48]",691200,float32,NaN,NaN,swish,NaN,"[None, 120, 120, 48]",691200,0
block1a_dwconv,DepthwiseConv2D,"[None, 120, 120, 48]",691200,float32,NaN,"[3, 3]",linear,False,"[None, 120, 120, 48]",691200,432
block1a_bn,BatchNormalization,"[None, 120, 120, 48]",691200,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 48]",691200,192
block1a_activation,Activation,"[None, 120, 120, 48]",691200,float32,NaN,NaN,swish,NaN,"[None, 120, 120, 48]",691200,0
block1a_se_squeeze,GlobalAveragePooling2D,"[None, 120, 120, 48]",691200,float32,NaN,NaN,NaN,NaN,"[None, 48]",48,0
block1a_se_reshape,Reshape,"[None, 48]",48,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 48]",48,0
block1a_se_reduce,Conv2D,"[None, 1, 1, 48]",48,float32,12,"[1, 1]",swish,True,"[None, 1, 1, 12]",12,588
block1a_se_expand,Conv2D,"[None, 1, 1, 12]",12,float32,48,"[1, 1]",sigmoid,True,"[None, 1, 1, 48]",48,624
block1a_se_excite,Multiply,"[None, 1, 1, 48]",48,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 48]",691200,0
block1a_project_conv,Conv2D,"[None, 120, 120, 48]",691200,float32,24,"[1, 1]",linear,False,"[None, 120, 120, 24]",345600,1152
block1a_project_bn,BatchNormalization,"[None, 120, 120, 24]",345600,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 24]",345600,96
block1b_dwconv,DepthwiseConv2D,"[None, 120, 120, 24]",345600,float32,NaN,"[3, 3]",linear,False,"[None, 120, 120, 24]",345600,216
block1b_bn,BatchNormalization,"[None, 120, 120, 24]",345600,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 24]",345600,96
