layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 240, 240, 3]",172800,float32,NaN,NaN,NaN,NaN,"[None, 240, 240, 3]",172800,0
conv1_pad,ZeroPadding2D,"[None, 240, 240, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 246, 246, 3]",181548,0
conv1_conv,Conv2D,"[None, 246, 246, 3]",181548,float32,64,"[7, 7]",linear,True,"[None, 120, 120, 64]",921600,9472
pool1_pad,ZeroPadding2D,"[None, 120, 120, 64]",921600,float32,NaN,NaN,NaN,NaN,"[None, 122, 122, 64]",952576,0
pool1_pool,MaxPooling2D,"[None, 122, 122, 64]",952576,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 64]",230400,0
conv2_block1_preact_bn,BatchNormalization,"[None, 60, 60, 64]",230400,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 64]",230400,256
conv2_block1_preact_relu,Activation,"[None, 60, 60, 64]",230400,float32,NaN,NaN,relu,NaN,"[None, 60, 60, 64]",230400,0
conv2_block1_1_conv,Conv2D,"[None, 60, 60, 64]",230400,float32,64,"[1, 1]",linear,False,"[None, 60, 60, 64]",230400,4096
conv2_block1_1_bn,BatchNormalization,"[None, 60, 60, 64]",230400,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 64]",230400,256
conv2_block1_1_relu,Activation,"[None, 60, 60, 64]",230400,float32,NaN,NaN,relu,NaN,"[None, 60, 60, 64]",230400,0
conv2_block1_2_pad,ZeroPadding2D,"[None, 60, 60, 64]",230400,float32,NaN,NaN,NaN,NaN,"[None, 62, 62, 64]",246016,0
conv2_block1_2_conv,Conv2D,"[None, 62, 62, 64]",246016,float32,64,"[3, 3]",linear,False,"[None, 60, 60, 64]",230400,36864
conv2_block1_2_bn,BatchNormalization,"[None, 60, 60, 64]",230400,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 64]",230400,256
conv2_block1_2_relu,Activation,"[None, 60, 60, 64]",230400,float32,NaN,NaN,relu,NaN,"[None, 60, 60, 64]",230400,0
conv2_block1_0_conv,Conv2D,"[None, 60, 60, 64]",230400,float32,256,"[1, 1]",linear,True,"[None, 60, 60, 256]",921600,16640
conv2_block1_3_conv,Conv2D,"[None, 60, 60, 256]",921600,float32,256,"[1, 1]",linear,True,"[None, 60, 60, 256]",921600,16640
conv2_block1_out,Add,"[None, 60, 60, 256]",921600,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 256]",921600,0
conv2_block2_preact_bn,BatchNormalization,"[None, 60, 60, 256]",921600,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 256]",921600,1024
conv2_block2_preact_relu,Activation,"[None, 60, 60, 256]",921600,float32,NaN,NaN,relu,NaN,"[None, 60, 60, 256]",921600,0
conv2_block2_1_conv,Conv2D,"[None, 60, 60, 256]",921600,float32,64,"[1, 1]",linear,False,"[None, 60, 60, 64]",230400,16384
conv2_block2_1_bn,BatchNormalization,"[None, 60, 60, 64]",230400,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 64]",230400,256
conv2_block2_1_relu,Activation,"[None, 60, 60, 64]",230400,float32,NaN,NaN,relu,NaN,"[None, 60, 60, 64]",230400,0
conv2_block2_2_pad,ZeroPadding2D,"[None, 60, 60, 64]",230400,float32,NaN,NaN,NaN,NaN,"[None, 62, 62, 64]",246016,0
conv2_block2_2_conv,Conv2D,"[None, 62, 62, 64]",246016,float32,64,"[3, 3]",linear,False,"[None, 60, 60, 64]",230400,36864
