layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 480, 480, 3]",691200,float32,NaN,NaN,NaN,NaN,"[None, 480, 480, 3]",691200,0
conv2d_1,Conv2D,"[None, 480, 480, 3]",1,float32,32,"[3, 3]",linear,False,"[None, 239, 239, 32]",1827872,864
batch_normalization_1,BatchNormalization,"[None, 239, 239, 32]",1827872,float32,NaN,NaN,NaN,NaN,"[None, 239, 239, 32]",1827872,96
activation_1,Activation,"[None, 239, 239, 32]",1827872,float32,NaN,NaN,relu,NaN,"[None, 239, 239, 32]",1827872,0
conv2d_2,Conv2D,"[None, 239, 239, 32]",1827872,float32,32,"[3, 3]",linear,False,"[None, 237, 237, 32]",1797408,9216
batch_normalization_2,BatchNormalization,"[None, 237, 237, 32]",1797408,float32,NaN,NaN,NaN,NaN,"[None, 237, 237, 32]",1797408,96
activation_2,Activation,"[None, 237, 237, 32]",1797408,float32,NaN,NaN,relu,NaN,"[None, 237, 237, 32]",1797408,0
conv2d_3,Conv2D,"[None, 237, 237, 32]",1797408,float32,64,"[3, 3]",linear,False,"[None, 237, 237, 64]",3594816,18432
batch_normalization_3,BatchNormalization,"[None, 237, 237, 64]",3594816,float32,NaN,NaN,NaN,NaN,"[None, 237, 237, 64]",3594816,192
activation_3,Activation,"[None, 237, 237, 64]",3594816,float32,NaN,NaN,relu,NaN,"[None, 237, 237, 64]",3594816,0
max_pooling2d_1,MaxPooling2D,"[None, 237, 237, 64]",3594816,float32,NaN,NaN,NaN,NaN,"[None, 118, 118, 64]",891136,0
conv2d_4,Conv2D,"[None, 118, 118, 64]",891136,float32,80,"[1, 1]",linear,False,"[None, 118, 118, 80]",1113920,5120
batch_normalization_4,BatchNormalization,"[None, 118, 118, 80]",1113920,float32,NaN,NaN,NaN,NaN,"[None, 118, 118, 80]",1113920,240
activation_4,Activation,"[None, 118, 118, 80]",1113920,float32,NaN,NaN,relu,NaN,"[None, 118, 118, 80]",1113920,0
conv2d_5,Conv2D,"[None, 118, 118, 80]",1113920,float32,192,"[3, 3]",linear,False,"[None, 116, 116, 192]",2583552,138240
batch_normalization_5,BatchNormalization,"[None, 116, 116, 192]",2583552,float32,NaN,NaN,NaN,NaN,"[None, 116, 116, 192]",2583552,576
activation_5,Activation,"[None, 116, 116, 192]",2583552,float32,NaN,NaN,relu,NaN,"[None, 116, 116, 192]",2583552,0
max_pooling2d_2,MaxPooling2D,"[None, 116, 116, 192]",2583552,float32,NaN,NaN,NaN,NaN,"[None, 57, 57, 192]",623808,0
conv2d_9,Conv2D,"[None, 57, 57, 192]",623808,float32,64,"[1, 1]",linear,False,"[None, 57, 57, 64]",207936,12288
batch_normalization_9,BatchNormalization,"[None, 57, 57, 64]",207936,float32,NaN,NaN,NaN,NaN,"[None, 57, 57, 64]",207936,192
activation_9,Activation,"[None, 57, 57, 64]",207936,float32,NaN,NaN,relu,NaN,"[None, 57, 57, 64]",207936,0
