layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 2400, 2400, 3]",17280000,float32,NaN,NaN,NaN,NaN,"[None, 2400, 2400, 3]",17280000,0
conv1,Conv2D,"[None, 2400, 2400, 3]",1,float32,36,"[3, 3]",relu,False,"[None, 1200, 1200, 36]",51840000,972
maxpool1,MaxPooling2D,"[None, 1200, 1200, 36]",51840000,float32,NaN,NaN,NaN,NaN,"[None, 600, 600, 36]",12960000,0
stage2/block1/1x1conv_1,Conv2D,"[None, 600, 600, 36]",12960000,float32,174,"[1, 1]",linear,True,"[None, 600, 600, 174]",62640000,6438
stage2/block1/bn_1x1conv_1,BatchNormalization,"[None, 600, 600, 174]",62640000,float32,NaN,NaN,NaN,NaN,"[None, 600, 600, 174]",62640000,696
stage2/block1/relu_1x1conv_1,Activation,"[None, 600, 600, 174]",62640000,float32,NaN,NaN,relu,NaN,"[None, 600, 600, 174]",62640000,0
stage2/block1/3x3dwconv,DepthwiseConv2D,"[None, 600, 600, 174]",62640000,float32,NaN,"[3, 3]",linear,True,"[None, 300, 300, 174]",15660000,1740
stage2/block1/3x3dwconv_2,DepthwiseConv2D,"[None, 300, 300, 174]",15660000,float32,NaN,"[3, 3]",linear,True,"[None, 300, 300, 36]",3240000,360
stage2/block1/bn_3x3dwconv,BatchNormalization,"[None, 300, 300, 36]",3240000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 174]",15660000,696
stage2/block1/bn_3x3dwconv_2,BatchNormalization,"[None, 300, 300, 174]",15660000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 36]",3240000,144
stage2/block1/1x1conv_2,Conv2D,"[None, 300, 300, 36]",3240000,float32,174,"[1, 1]",linear,True,"[None, 300, 300, 174]",15660000,30450
stage2/block1/1x1_conv_3,Conv2D,"[None, 300, 300, 174]",15660000,float32,174,"[1, 1]",linear,True,"[None, 300, 300, 174]",15660000,6438
stage2/block1/bn_1x1conv_2,BatchNormalization,"[None, 300, 300, 174]",15660000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 174]",15660000,696
stage2/block1/bn_1x1conv_3,BatchNormalization,"[None, 300, 300, 174]",15660000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 174]",15660000,696
