layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 2400, 2400, 3]",17280000,float32,NaN,NaN,NaN,NaN,"[None, 2400, 2400, 3]",17280000,0
block1_conv1,Conv2D,"[None, 2400, 2400, 3]",1,float32,32,"[3, 3]",linear,False,"[None, 1199, 1199, 32]",46003232,864
block1_conv1_bn,BatchNormalization,"[None, 1199, 1199, 32]",46003232,float32,NaN,NaN,NaN,NaN,"[None, 1199, 1199, 32]",46003232,128
block1_conv1_act,Activation,"[None, 1199, 1199, 32]",46003232,float32,NaN,NaN,relu,NaN,"[None, 1199, 1199, 32]",46003232,0
block1_conv2,Conv2D,"[None, 1199, 1199, 32]",46003232,float32,64,"[3, 3]",linear,False,"[None, 1197, 1197, 64]",91699776,18432
block1_conv2_bn,BatchNormalization,"[None, 1197, 1197, 64]",91699776,float32,NaN,NaN,NaN,NaN,"[None, 1197, 1197, 64]",91699776,256
block1_conv2_act,Activation,"[None, 1197, 1197, 64]",91699776,float32,NaN,NaN,relu,NaN,"[None, 1197, 1197, 64]",91699776,0
block2_sepconv1,SeparableConv2D,"[None, 1197, 1197, 64]",91699776,float32,128,"[3, 3]",linear,False,"[None, 1197, 1197, 128]",183399552,8768
block2_sepconv1_bn,BatchNormalization,"[None, 1197, 1197, 128]",183399552,float32,NaN,NaN,NaN,NaN,"[None, 1197, 1197, 128]",183399552,512
block2_sepconv2_act,Activation,"[None, 1197, 1197, 128]",183399552,float32,NaN,NaN,relu,NaN,"[None, 1197, 1197, 128]",183399552,0
block2_sepconv2,SeparableConv2D,"[None, 1197, 1197, 128]",183399552,float32,128,"[3, 3]",linear,False,"[None, 1197, 1197, 128]",183399552,17536
block2_sepconv2_bn,BatchNormalization,"[None, 1197, 1197, 128]",183399552,float32,NaN,NaN,NaN,NaN,"[None, 1197, 1197, 128]",183399552,512
conv2d_1,Conv2D,"[None, 1197, 1197, 128]",183399552,float32,128,"[1, 1]",linear,False,"[None, 599, 599, 128]",45926528,8192
block2_pool,MaxPooling2D,"[None, 599, 599, 128]",45926528,float32,NaN,NaN,NaN,NaN,"[None, 599, 599, 128]",45926528,0
batch_normalization_1,BatchNormalization,"[None, 599, 599, 128]",45926528,float32,NaN,NaN,NaN,NaN,"[None, 599, 599, 128]",45926528,512
add_1,Add,"[None, 599, 599, 128]",45926528,float32,NaN,NaN,NaN,NaN,"[None, 599, 599, 128]",45926528,0
block3_sepconv1_act,Activation,"[None, 599, 599, 128]",45926528,float32,NaN,NaN,relu,NaN,"[None, 599, 599, 128]",45926528,0
block3_sepconv1,SeparableConv2D,"[None, 599, 599, 128]",45926528,float32,256,"[3, 3]",linear,False,"[None, 599, 599, 256]",91853056,33920
block3_sepconv1_bn,BatchNormalization,"[None, 599, 599, 256]",91853056,float32,NaN,NaN,NaN,NaN,"[None, 599, 599, 256]",91853056,1024
block3_sepconv2_act,Activation,"[None, 599, 599, 256]",91853056,float32,NaN,NaN,relu,NaN,"[None, 599, 599, 256]",91853056,0
block3_sepconv2,SeparableConv2D,"[None, 599, 599, 256]",91853056,float32,256,"[3, 3]",linear,False,"[None, 599, 599, 256]",91853056,67840
block3_sepconv2_bn,BatchNormalization,"[None, 599, 599, 256]",91853056,float32,NaN,NaN,NaN,NaN,"[None, 599, 599, 256]",91853056,1024
conv2d_2,Conv2D,"[None, 599, 599, 256]",91853056,float32,256,"[1, 1]",linear,False,"[None, 300, 300, 256]",23040000,32768
