layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 112, 112, 3]",37632,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 3]",37632,0
block1_conv1,Conv2D,"[None, 112, 112, 3]",1,float32,32,"[3, 3]",linear,False,"[None, 55, 55, 32]",96800,864
block1_conv1_bn,BatchNormalization,"[None, 55, 55, 32]",96800,float32,NaN,NaN,NaN,NaN,"[None, 55, 55, 32]",96800,128
block1_conv1_act,Activation,"[None, 55, 55, 32]",96800,float32,NaN,NaN,relu,NaN,"[None, 55, 55, 32]",96800,0
block1_conv2,Conv2D,"[None, 55, 55, 32]",96800,float32,64,"[3, 3]",linear,False,"[None, 53, 53, 64]",179776,18432
block1_conv2_bn,BatchNormalization,"[None, 53, 53, 64]",179776,float32,NaN,NaN,NaN,NaN,"[None, 53, 53, 64]",179776,256
block1_conv2_act,Activation,"[None, 53, 53, 64]",179776,float32,NaN,NaN,relu,NaN,"[None, 53, 53, 64]",179776,0
block2_sepconv1,SeparableConv2D,"[None, 53, 53, 64]",179776,float32,128,"[3, 3]",linear,False,"[None, 53, 53, 128]",359552,8768
block2_sepconv1_bn,BatchNormalization,"[None, 53, 53, 128]",359552,float32,NaN,NaN,NaN,NaN,"[None, 53, 53, 128]",359552,512
block2_sepconv2_act,Activation,"[None, 53, 53, 128]",359552,float32,NaN,NaN,relu,NaN,"[None, 53, 53, 128]",359552,0
block2_sepconv2,SeparableConv2D,"[None, 53, 53, 128]",359552,float32,128,"[3, 3]",linear,False,"[None, 53, 53, 128]",359552,17536
block2_sepconv2_bn,BatchNormalization,"[None, 53, 53, 128]",359552,float32,NaN,NaN,NaN,NaN,"[None, 53, 53, 128]",359552,512
conv2d_1,Conv2D,"[None, 53, 53, 128]",359552,float32,128,"[1, 1]",linear,False,"[None, 27, 27, 128]",93312,8192
block2_pool,MaxPooling2D,"[None, 27, 27, 128]",93312,float32,NaN,NaN,NaN,NaN,"[None, 27, 27, 128]",93312,0
batch_normalization_1,BatchNormalization,"[None, 27, 27, 128]",93312,float32,NaN,NaN,NaN,NaN,"[None, 27, 27, 128]",93312,512
add_1,Add,"[None, 27, 27, 128]",93312,float32,NaN,NaN,NaN,NaN,"[None, 27, 27, 128]",93312,0
block3_sepconv1_act,Activation,"[None, 27, 27, 128]",93312,float32,NaN,NaN,relu,NaN,"[None, 27, 27, 128]",93312,0
block3_sepconv1,SeparableConv2D,"[None, 27, 27, 128]",93312,float32,256,"[3, 3]",linear,False,"[None, 27, 27, 256]",186624,33920
block3_sepconv1_bn,BatchNormalization,"[None, 27, 27, 256]",186624,float32,NaN,NaN,NaN,NaN,"[None, 27, 27, 256]",186624,1024
block3_sepconv2_act,Activation,"[None, 27, 27, 256]",186624,float32,NaN,NaN,relu,NaN,"[None, 27, 27, 256]",186624,0
block3_sepconv2,SeparableConv2D,"[None, 27, 27, 256]",186624,float32,256,"[3, 3]",linear,False,"[None, 27, 27, 256]",186624,67840
block3_sepconv2_bn,BatchNormalization,"[None, 27, 27, 256]",186624,float32,NaN,NaN,NaN,NaN,"[None, 27, 27, 256]",186624,1024
conv2d_2,Conv2D,"[None, 27, 27, 256]",186624,float32,256,"[1, 1]",linear,False,"[None, 14, 14, 256]",50176,32768
block3_pool,MaxPooling2D,"[None, 14, 14, 256]",50176,float32,NaN,NaN,NaN,NaN,"[None, 14, 14, 256]",50176,0
batch_normalization_2,BatchNormalization,"[None, 14, 14, 256]",50176,float32,NaN,NaN,NaN,NaN,"[None, 14, 14, 256]",50176,1024
add_2,Add,"[None, 14, 14, 256]",50176,float32,NaN,NaN,NaN,NaN,"[None, 14, 14, 256]",50176,0
block4_sepconv1_act,Activation,"[None, 14, 14, 256]",50176,float32,NaN,NaN,relu,NaN,"[None, 14, 14, 256]",50176,0
block4_sepconv1,SeparableConv2D,"[None, 14, 14, 256]",50176,float32,728,"[3, 3]",linear,False,"[None, 14, 14, 728]",142688,188672
block4_sepconv1_bn,BatchNormalization,"[None, 14, 14, 728]",142688,float32,NaN,NaN,NaN,NaN,"[None, 14, 14, 728]",142688,2912
block4_sepconv2_act,Activation,"[None, 14, 14, 728]",142688,float32,NaN,NaN,relu,NaN,"[None, 14, 14, 728]",142688,0
block4_sepconv2,SeparableConv2D,"[None, 14, 14, 728]",142688,float32,728,"[3, 3]",linear,False,"[None, 14, 14, 728]",142688,536536
block4_sepconv2_bn,BatchNormalization,"[None, 14, 14, 728]",142688,float32,NaN,NaN,NaN,NaN,"[None, 14, 14, 728]",142688,2912
conv2d_3,Conv2D,"[None, 14, 14, 728]",142688,float32,728,"[1, 1]",linear,False,"[None, 7, 7, 728]",35672,186368
block4_pool,MaxPooling2D,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,0
batch_normalization_3,BatchNormalization,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,2912
add_3,Add,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,0
block5_sepconv1_act,Activation,"[None, 7, 7, 728]",35672,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 728]",35672,0
block5_sepconv1,SeparableConv2D,"[None, 7, 7, 728]",35672,float32,728,"[3, 3]",linear,False,"[None, 7, 7, 728]",35672,536536
block5_sepconv1_bn,BatchNormalization,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,2912
block5_sepconv2_act,Activation,"[None, 7, 7, 728]",35672,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 728]",35672,0
block5_sepconv2,SeparableConv2D,"[None, 7, 7, 728]",35672,float32,728,"[3, 3]",linear,False,"[None, 7, 7, 728]",35672,536536
block5_sepconv2_bn,BatchNormalization,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,2912
block5_sepconv3_act,Activation,"[None, 7, 7, 728]",35672,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 728]",35672,0
block5_sepconv3,SeparableConv2D,"[None, 7, 7, 728]",35672,float32,728,"[3, 3]",linear,False,"[None, 7, 7, 728]",35672,536536
block5_sepconv3_bn,BatchNormalization,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,2912
add_4,Add,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,0
block6_sepconv1_act,Activation,"[None, 7, 7, 728]",35672,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 728]",35672,0
block6_sepconv1,SeparableConv2D,"[None, 7, 7, 728]",35672,float32,728,"[3, 3]",linear,False,"[None, 7, 7, 728]",35672,536536
block6_sepconv1_bn,BatchNormalization,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,2912
block6_sepconv2_act,Activation,"[None, 7, 7, 728]",35672,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 728]",35672,0
block6_sepconv2,SeparableConv2D,"[None, 7, 7, 728]",35672,float32,728,"[3, 3]",linear,False,"[None, 7, 7, 728]",35672,536536
block6_sepconv2_bn,BatchNormalization,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,2912
block6_sepconv3_act,Activation,"[None, 7, 7, 728]",35672,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 728]",35672,0
block6_sepconv3,SeparableConv2D,"[None, 7, 7, 728]",35672,float32,728,"[3, 3]",linear,False,"[None, 7, 7, 728]",35672,536536
block6_sepconv3_bn,BatchNormalization,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,2912
add_5,Add,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,0
block7_sepconv1_act,Activation,"[None, 7, 7, 728]",35672,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 728]",35672,0
