layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 720, 720, 3]",1555200,float32,NaN,NaN,NaN,NaN,"[None, 720, 720, 3]",1555200,0
conv2d_1,Conv2D,"[None, 720, 720, 3]",1,float32,32,"[3, 3]",linear,False,"[None, 359, 359, 32]",4124192,864
batch_normalization_1,BatchNormalization,"[None, 359, 359, 32]",4124192,float32,NaN,NaN,NaN,NaN,"[None, 359, 359, 32]",4124192,96
activation_1,Activation,"[None, 359, 359, 32]",4124192,float32,NaN,NaN,relu,NaN,"[None, 359, 359, 32]",4124192,0
conv2d_2,Conv2D,"[None, 359, 359, 32]",4124192,float32,32,"[3, 3]",linear,False,"[None, 357, 357, 32]",4078368,9216
batch_normalization_2,BatchNormalization,"[None, 357, 357, 32]",4078368,float32,NaN,NaN,NaN,NaN,"[None, 357, 357, 32]",4078368,96
activation_2,Activation,"[None, 357, 357, 32]",4078368,float32,NaN,NaN,relu,NaN,"[None, 357, 357, 32]",4078368,0
conv2d_3,Conv2D,"[None, 357, 357, 32]",4078368,float32,64,"[3, 3]",linear,False,"[None, 357, 357, 64]",8156736,18432
batch_normalization_3,BatchNormalization,"[None, 357, 357, 64]",8156736,float32,NaN,NaN,NaN,NaN,"[None, 357, 357, 64]",8156736,192
activation_3,Activation,"[None, 357, 357, 64]",8156736,float32,NaN,NaN,relu,NaN,"[None, 357, 357, 64]",8156736,0
max_pooling2d_1,MaxPooling2D,"[None, 357, 357, 64]",8156736,float32,NaN,NaN,NaN,NaN,"[None, 178, 178, 64]",2027776,0
conv2d_4,Conv2D,"[None, 178, 178, 64]",2027776,float32,80,"[1, 1]",linear,False,"[None, 178, 178, 80]",2534720,5120
batch_normalization_4,BatchNormalization,"[None, 178, 178, 80]",2534720,float32,NaN,NaN,NaN,NaN,"[None, 178, 178, 80]",2534720,240
activation_4,Activation,"[None, 178, 178, 80]",2534720,float32,NaN,NaN,relu,NaN,"[None, 178, 178, 80]",2534720,0
conv2d_5,Conv2D,"[None, 178, 178, 80]",2534720,float32,192,"[3, 3]",linear,False,"[None, 176, 176, 192]",5947392,138240
batch_normalization_5,BatchNormalization,"[None, 176, 176, 192]",5947392,float32,NaN,NaN,NaN,NaN,"[None, 176, 176, 192]",5947392,576
activation_5,Activation,"[None, 176, 176, 192]",5947392,float32,NaN,NaN,relu,NaN,"[None, 176, 176, 192]",5947392,0
max_pooling2d_2,MaxPooling2D,"[None, 176, 176, 192]",5947392,float32,NaN,NaN,NaN,NaN,"[None, 87, 87, 192]",1453248,0
conv2d_9,Conv2D,"[None, 87, 87, 192]",1453248,float32,64,"[1, 1]",linear,False,"[None, 87, 87, 64]",484416,12288
batch_normalization_9,BatchNormalization,"[None, 87, 87, 64]",484416,float32,NaN,NaN,NaN,NaN,"[None, 87, 87, 64]",484416,192
activation_9,Activation,"[None, 87, 87, 64]",484416,float32,NaN,NaN,relu,NaN,"[None, 87, 87, 64]",484416,0
conv2d_7,Conv2D,"[None, 87, 87, 64]",484416,float32,48,"[1, 1]",linear,False,"[None, 87, 87, 48]",363312,9216
