layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 480, 480, 3]",691200,float32,NaN,NaN,NaN,NaN,"[None, 480, 480, 3]",691200,0
conv1_pad,ZeroPadding2D,"[None, 480, 480, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 486, 486, 3]",708588,0
conv1_conv,Conv2D,"[None, 486, 486, 3]",708588,float32,64,"[7, 7]",linear,True,"[None, 240, 240, 64]",3686400,9472
pool1_pad,ZeroPadding2D,"[None, 240, 240, 64]",3686400,float32,NaN,NaN,NaN,NaN,"[None, 242, 242, 64]",3748096,0
pool1_pool,MaxPooling2D,"[None, 242, 242, 64]",3748096,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 64]",921600,0
conv2_block1_preact_bn,BatchNormalization,"[None, 120, 120, 64]",921600,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 64]",921600,256
conv2_block1_preact_relu,Activation,"[None, 120, 120, 64]",921600,float32,NaN,NaN,relu,NaN,"[None, 120, 120, 64]",921600,0
conv2_block1_1_conv,Conv2D,"[None, 120, 120, 64]",921600,float32,64,"[1, 1]",linear,False,"[None, 120, 120, 64]",921600,4096
conv2_block1_1_bn,BatchNormalization,"[None, 120, 120, 64]",921600,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 64]",921600,256
conv2_block1_1_relu,Activation,"[None, 120, 120, 64]",921600,float32,NaN,NaN,relu,NaN,"[None, 120, 120, 64]",921600,0
conv2_block1_2_pad,ZeroPadding2D,"[None, 120, 120, 64]",921600,float32,NaN,NaN,NaN,NaN,"[None, 122, 122, 64]",952576,0
conv2_block1_2_conv,Conv2D,"[None, 122, 122, 64]",952576,float32,64,"[3, 3]",linear,False,"[None, 120, 120, 64]",921600,36864
conv2_block1_2_bn,BatchNormalization,"[None, 120, 120, 64]",921600,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 64]",921600,256
conv2_block1_2_relu,Activation,"[None, 120, 120, 64]",921600,float32,NaN,NaN,relu,NaN,"[None, 120, 120, 64]",921600,0
conv2_block1_0_conv,Conv2D,"[None, 120, 120, 64]",921600,float32,256,"[1, 1]",linear,True,"[None, 120, 120, 256]",3686400,16640
conv2_block1_3_conv,Conv2D,"[None, 120, 120, 256]",3686400,float32,256,"[1, 1]",linear,True,"[None, 120, 120, 256]",3686400,16640
conv2_block1_out,Add,"[None, 120, 120, 256]",3686400,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 256]",3686400,0
conv2_block2_preact_bn,BatchNormalization,"[None, 120, 120, 256]",3686400,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 256]",3686400,1024
conv2_block2_preact_relu,Activation,"[None, 120, 120, 256]",3686400,float32,NaN,NaN,relu,NaN,"[None, 120, 120, 256]",3686400,0
conv2_block2_1_conv,Conv2D,"[None, 120, 120, 256]",3686400,float32,64,"[1, 1]",linear,False,"[None, 120, 120, 64]",921600,16384
conv2_block2_1_bn,BatchNormalization,"[None, 120, 120, 64]",921600,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 64]",921600,256
conv2_block2_1_relu,Activation,"[None, 120, 120, 64]",921600,float32,NaN,NaN,relu,NaN,"[None, 120, 120, 64]",921600,0
conv2_block2_2_pad,ZeroPadding2D,"[None, 120, 120, 64]",921600,float32,NaN,NaN,NaN,NaN,"[None, 122, 122, 64]",952576,0
conv2_block2_2_conv,Conv2D,"[None, 122, 122, 64]",952576,float32,64,"[3, 3]",linear,False,"[None, 120, 120, 64]",921600,36864
conv2_block2_2_bn,BatchNormalization,"[None, 120, 120, 64]",921600,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 64]",921600,256
conv2_block2_2_relu,Activation,"[None, 120, 120, 64]",921600,float32,NaN,NaN,relu,NaN,"[None, 120, 120, 64]",921600,0
conv2_block2_3_conv,Conv2D,"[None, 120, 120, 64]",921600,float32,256,"[1, 1]",linear,True,"[None, 120, 120, 256]",3686400,16640
