layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_2,InputLayer,"[None, 600, 600, 3]",1080000,float32,NaN,NaN,NaN,NaN,"[None, 600, 600, 3]",1080000,0
Conv2d_1a_7x7_conv,Conv2D,"[None, 600, 600, 3]",1,float32,64,"[7, 7]",linear,False,"[None, 300, 300, 64]",5760000,9408
Conv2d_1a_7x7_bn,BatchNormalization,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 64]",5760000,192
Conv2d_1a_7x7_act,Activation,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,relu,NaN,"[None, 300, 300, 64]",5760000,0
MaxPool_2a_3x3,MaxPooling2D,"[None, 300, 300, 64]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 64]",1440000,0
Conv2d_2b_1x1_conv,Conv2D,"[None, 150, 150, 64]",1440000,float32,64,"[1, 1]",linear,False,"[None, 150, 150, 64]",1440000,4096
Conv2d_2b_1x1_bn,BatchNormalization,"[None, 150, 150, 64]",1440000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 64]",1440000,192
Conv2d_2b_1x1_act,Activation,"[None, 150, 150, 64]",1440000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 64]",1440000,0
Conv2d_2c_3x3_conv,Conv2D,"[None, 150, 150, 64]",1440000,float32,192,"[3, 3]",linear,False,"[None, 150, 150, 192]",4320000,110592
Conv2d_2c_3x3_bn,BatchNormalization,"[None, 150, 150, 192]",4320000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 192]",4320000,576
Conv2d_2c_3x3_act,Activation,"[None, 150, 150, 192]",4320000,float32,NaN,NaN,relu,NaN,"[None, 150, 150, 192]",4320000,0
MaxPool_3a_3x3,MaxPooling2D,"[None, 150, 150, 192]",4320000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 192]",1080000,0
Mixed_3b_Branch_1_a_1x1_conv,Conv2D,"[None, 75, 75, 192]",1080000,float32,96,"[1, 1]",linear,False,"[None, 75, 75, 96]",540000,18432
Mixed_3b_Branch_2_a_1x1_conv,Conv2D,"[None, 75, 75, 96]",540000,float32,16,"[1, 1]",linear,False,"[None, 75, 75, 16]",90000,3072
Mixed_3b_Branch_1_a_1x1_bn,BatchNormalization,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 96]",540000,288
Mixed_3b_Branch_2_a_1x1_bn,BatchNormalization,"[None, 75, 75, 96]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,48
Mixed_3b_Branch_1_a_1x1_act,Activation,"[None, 75, 75, 16]",90000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 96]",540000,0
Mixed_3b_Branch_2_a_1x1_act,Activation,"[None, 75, 75, 96]",540000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 16]",90000,0
Mixed_3b_Branch_3_a_max,MaxPooling2D,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 192]",1080000,0
Mixed_3b_Branch_0_a_1x1_conv,Conv2D,"[None, 75, 75, 192]",1080000,float32,64,"[1, 1]",linear,False,"[None, 75, 75, 64]",360000,12288
Mixed_3b_Branch_1_b_3x3_conv,Conv2D,"[None, 75, 75, 64]",360000,float32,128,"[3, 3]",linear,False,"[None, 75, 75, 128]",720000,110592
Mixed_3b_Branch_2_b_3x3_conv,Conv2D,"[None, 75, 75, 128]",720000,float32,32,"[3, 3]",linear,False,"[None, 75, 75, 32]",180000,4608
Mixed_3b_Branch_3_b_1x1_conv,Conv2D,"[None, 75, 75, 32]",180000,float32,32,"[1, 1]",linear,False,"[None, 75, 75, 32]",180000,6144
Mixed_3b_Branch_0_a_1x1_bn,BatchNormalization,"[None, 75, 75, 32]",180000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 64]",360000,192
Mixed_3b_Branch_1_b_3x3_bn,BatchNormalization,"[None, 75, 75, 64]",360000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 128]",720000,384
Mixed_3b_Branch_2_b_3x3_bn,BatchNormalization,"[None, 75, 75, 128]",720000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 32]",180000,96
Mixed_3b_Branch_3_b_1x1_bn,BatchNormalization,"[None, 75, 75, 32]",180000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 32]",180000,96
