layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_2,InputLayer,"[None, 512, 512, 3]",786432,float32,NaN,NaN,NaN,NaN,"[None, 512, 512, 3]",786432,0
Conv2d_1a_7x7_conv,Conv2D,"[None, 512, 512, 3]",1,float32,64,"[7, 7]",linear,False,"[None, 256, 256, 64]",4194304,9408
Conv2d_1a_7x7_bn,BatchNormalization,"[None, 256, 256, 64]",4194304,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 64]",4194304,192
Conv2d_1a_7x7_act,Activation,"[None, 256, 256, 64]",4194304,float32,NaN,NaN,relu,NaN,"[None, 256, 256, 64]",4194304,0
MaxPool_2a_3x3,MaxPooling2D,"[None, 256, 256, 64]",4194304,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 64]",1048576,0
Conv2d_2b_1x1_conv,Conv2D,"[None, 128, 128, 64]",1048576,float32,64,"[1, 1]",linear,False,"[None, 128, 128, 64]",1048576,4096
Conv2d_2b_1x1_bn,BatchNormalization,"[None, 128, 128, 64]",1048576,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 64]",1048576,192
Conv2d_2b_1x1_act,Activation,"[None, 128, 128, 64]",1048576,float32,NaN,NaN,relu,NaN,"[None, 128, 128, 64]",1048576,0
Conv2d_2c_3x3_conv,Conv2D,"[None, 128, 128, 64]",1048576,float32,192,"[3, 3]",linear,False,"[None, 128, 128, 192]",3145728,110592
Conv2d_2c_3x3_bn,BatchNormalization,"[None, 128, 128, 192]",3145728,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 192]",3145728,576
Conv2d_2c_3x3_act,Activation,"[None, 128, 128, 192]",3145728,float32,NaN,NaN,relu,NaN,"[None, 128, 128, 192]",3145728,0
MaxPool_3a_3x3,MaxPooling2D,"[None, 128, 128, 192]",3145728,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 192]",786432,0
