layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 128, 128, 3]",49152,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 3]",49152,0
Conv1_pad,ZeroPadding2D,"[None, 128, 128, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 129, 129, 3]",49923,0
Conv1,Conv2D,"[None, 129, 129, 3]",49923,float32,40,"[3, 3]",linear,False,"[None, 64, 64, 40]",163840,1080
bn_Conv1,BatchNormalization,"[None, 64, 64, 40]",163840,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 40]",163840,160
Conv1_relu,ReLU,"[None, 64, 64, 40]",163840,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 40]",163840,0
expanded_conv_depthwise,DepthwiseConv2D,"[None, 64, 64, 40]",163840,float32,NaN,"[3, 3]",linear,False,"[None, 64, 64, 40]",163840,360
expanded_conv_depthwise_BN,BatchNormalization,"[None, 64, 64, 40]",163840,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 40]",163840,160
expanded_conv_depthwise_relu,ReLU,"[None, 64, 64, 40]",163840,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 40]",163840,0
expanded_conv_project,Conv2D,"[None, 64, 64, 40]",163840,float32,24,"[1, 1]",linear,False,"[None, 64, 64, 24]",98304,960
expanded_conv_project_BN,BatchNormalization,"[None, 64, 64, 24]",98304,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 24]",98304,96
block_1_expand,Conv2D,"[None, 64, 64, 24]",98304,float32,144,"[1, 1]",linear,False,"[None, 64, 64, 144]",589824,3456
block_1_expand_BN,BatchNormalization,"[None, 64, 64, 144]",589824,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 144]",589824,576
block_1_expand_relu,ReLU,"[None, 64, 64, 144]",589824,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 144]",589824,0
block_1_pad,ZeroPadding2D,"[None, 64, 64, 144]",589824,float32,NaN,NaN,NaN,NaN,"[None, 65, 65, 144]",608400,0
block_1_depthwise,DepthwiseConv2D,"[None, 65, 65, 144]",608400,float32,NaN,"[3, 3]",linear,False,"[None, 32, 32, 144]",147456,1296
block_1_depthwise_BN,BatchNormalization,"[None, 32, 32, 144]",147456,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 144]",147456,576
block_1_depthwise_relu,ReLU,"[None, 32, 32, 144]",147456,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 144]",147456,0
block_1_project,Conv2D,"[None, 32, 32, 144]",147456,float32,32,"[1, 1]",linear,False,"[None, 32, 32, 32]",32768,4608
block_1_project_BN,BatchNormalization,"[None, 32, 32, 32]",32768,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 32]",32768,128
block_2_expand,Conv2D,"[None, 32, 32, 32]",32768,float32,192,"[1, 1]",linear,False,"[None, 32, 32, 192]",196608,6144
block_2_expand_BN,BatchNormalization,"[None, 32, 32, 192]",196608,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 192]",196608,768
block_2_expand_relu,ReLU,"[None, 32, 32, 192]",196608,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 192]",196608,0
block_2_depthwise,DepthwiseConv2D,"[None, 32, 32, 192]",196608,float32,NaN,"[3, 3]",linear,False,"[None, 32, 32, 192]",196608,1728
block_2_depthwise_BN,BatchNormalization,"[None, 32, 32, 192]",196608,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 192]",196608,768
block_2_depthwise_relu,ReLU,"[None, 32, 32, 192]",196608,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 192]",196608,0
block_2_project,Conv2D,"[None, 32, 32, 192]",196608,float32,32,"[1, 1]",linear,False,"[None, 32, 32, 32]",32768,6144
block_2_project_BN,BatchNormalization,"[None, 32, 32, 32]",32768,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 32]",32768,128
block_2_add,Add,"[None, 32, 32, 32]",32768,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 32]",32768,0
block_3_expand,Conv2D,"[None, 32, 32, 32]",32768,float32,192,"[1, 1]",linear,False,"[None, 32, 32, 192]",196608,6144
block_3_expand_BN,BatchNormalization,"[None, 32, 32, 192]",196608,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 192]",196608,768
block_3_expand_relu,ReLU,"[None, 32, 32, 192]",196608,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 192]",196608,0
block_3_pad,ZeroPadding2D,"[None, 32, 32, 192]",196608,float32,NaN,NaN,NaN,NaN,"[None, 33, 33, 192]",209088,0
block_3_depthwise,DepthwiseConv2D,"[None, 33, 33, 192]",209088,float32,NaN,"[3, 3]",linear,False,"[None, 16, 16, 192]",49152,1728
block_3_depthwise_BN,BatchNormalization,"[None, 16, 16, 192]",49152,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 192]",49152,768
block_3_depthwise_relu,ReLU,"[None, 16, 16, 192]",49152,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 192]",49152,0
block_3_project,Conv2D,"[None, 16, 16, 192]",49152,float32,40,"[1, 1]",linear,False,"[None, 16, 16, 40]",10240,7680
block_3_project_BN,BatchNormalization,"[None, 16, 16, 40]",10240,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 40]",10240,160
block_4_expand,Conv2D,"[None, 16, 16, 40]",10240,float32,240,"[1, 1]",linear,False,"[None, 16, 16, 240]",61440,9600
block_4_expand_BN,BatchNormalization,"[None, 16, 16, 240]",61440,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 240]",61440,960
block_4_expand_relu,ReLU,"[None, 16, 16, 240]",61440,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 240]",61440,0
block_4_depthwise,DepthwiseConv2D,"[None, 16, 16, 240]",61440,float32,NaN,"[3, 3]",linear,False,"[None, 16, 16, 240]",61440,2160
block_4_depthwise_BN,BatchNormalization,"[None, 16, 16, 240]",61440,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 240]",61440,960
