layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 320, 320, 3]",307200,float32,NaN,NaN,NaN,NaN,"[None, 320, 320, 3]",307200,0
conv1,Conv2D,"[None, 320, 320, 3]",1,float32,36,"[3, 3]",relu,False,"[None, 160, 160, 36]",921600,972
maxpool1,MaxPooling2D,"[None, 160, 160, 36]",921600,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 36]",230400,0
stage2/block1/1x1_gconv_1,Conv2D,"[None, 80, 80, 36]",230400,float32,216,"[1, 1]",linear,False,"[None, 80, 80, 216]",1382400,7776
stage2/block1/bn_gconv_1,BatchNormalization,"[None, 80, 80, 216]",1382400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 216]",1382400,864
stage2/block1/relu_gconv_1,Activation,"[None, 80, 80, 216]",1382400,float32,NaN,NaN,relu,NaN,"[None, 80, 80, 216]",1382400,0
stage2/block1/channel_shuffle,Lambda,"[None, 80, 80, 216]",1382400,float32,NaN,NaN,NaN,NaN,"[None, 80, 80, 216]",1382400,0
stage2/block1/1x1_dwconv_1,DepthwiseConv2D,"[None, 80, 80, 216]",1382400,float32,NaN,"[3, 3]",linear,False,"[None, 40, 40, 216]",345600,1944
stage2/block1/bn_dwconv_1,BatchNormalization,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,864
stage2/block1/1x1_gconv_2,Conv2D,"[None, 40, 40, 216]",345600,float32,180,"[1, 1]",linear,False,"[None, 40, 40, 180]",288000,38880
stage2/block1/bn_gconv_2,BatchNormalization,"[None, 40, 40, 180]",288000,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 180]",288000,720
stage2/block1/avg_pool,AveragePooling2D,"[None, 40, 40, 180]",288000,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 36]",57600,0
stage2/block1/concat,Concatenate,"[None, 40, 40, 36]",57600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,0
stage2/block1/relu_out,Activation,"[None, 40, 40, 216]",345600,float32,NaN,NaN,relu,NaN,"[None, 40, 40, 216]",345600,0
stage2/block2/1x1_gconv_1,Conv2D,"[None, 40, 40, 216]",345600,float32,216,"[1, 1]",linear,False,"[None, 40, 40, 216]",345600,46656
stage2/block2/bn_gconv_1,BatchNormalization,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,864
stage2/block2/relu_gconv_1,Activation,"[None, 40, 40, 216]",345600,float32,NaN,NaN,relu,NaN,"[None, 40, 40, 216]",345600,0
stage2/block2/channel_shuffle,Lambda,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,0
stage2/block2/1x1_dwconv_1,DepthwiseConv2D,"[None, 40, 40, 216]",345600,float32,NaN,"[3, 3]",linear,False,"[None, 40, 40, 216]",345600,1944
stage2/block2/bn_dwconv_1,BatchNormalization,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,864
stage2/block2/1x1_gconv_2,Conv2D,"[None, 40, 40, 216]",345600,float32,216,"[1, 1]",linear,False,"[None, 40, 40, 216]",345600,46656
stage2/block2/bn_gconv_2,BatchNormalization,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,864
stage2/block2/add,Add,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,0
stage2/block2/relu_out,Activation,"[None, 40, 40, 216]",345600,float32,NaN,NaN,relu,NaN,"[None, 40, 40, 216]",345600,0
stage2/block3/1x1_gconv_1,Conv2D,"[None, 40, 40, 216]",345600,float32,216,"[1, 1]",linear,False,"[None, 40, 40, 216]",345600,46656
stage2/block3/bn_gconv_1,BatchNormalization,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,864
stage2/block3/relu_gconv_1,Activation,"[None, 40, 40, 216]",345600,float32,NaN,NaN,relu,NaN,"[None, 40, 40, 216]",345600,0
stage2/block3/channel_shuffle,Lambda,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,0
stage2/block3/1x1_dwconv_1,DepthwiseConv2D,"[None, 40, 40, 216]",345600,float32,NaN,"[3, 3]",linear,False,"[None, 40, 40, 216]",345600,1944
stage2/block3/bn_dwconv_1,BatchNormalization,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,864
stage2/block3/1x1_gconv_2,Conv2D,"[None, 40, 40, 216]",345600,float32,216,"[1, 1]",linear,False,"[None, 40, 40, 216]",345600,46656
stage2/block3/bn_gconv_2,BatchNormalization,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,864
stage2/block3/add,Add,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,0
stage2/block3/relu_out,Activation,"[None, 40, 40, 216]",345600,float32,NaN,NaN,relu,NaN,"[None, 40, 40, 216]",345600,0
stage2/block4/1x1_gconv_1,Conv2D,"[None, 40, 40, 216]",345600,float32,216,"[1, 1]",linear,False,"[None, 40, 40, 216]",345600,46656
stage2/block4/bn_gconv_1,BatchNormalization,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,864
stage2/block4/relu_gconv_1,Activation,"[None, 40, 40, 216]",345600,float32,NaN,NaN,relu,NaN,"[None, 40, 40, 216]",345600,0
stage2/block4/channel_shuffle,Lambda,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,0
stage2/block4/1x1_dwconv_1,DepthwiseConv2D,"[None, 40, 40, 216]",345600,float32,NaN,"[3, 3]",linear,False,"[None, 40, 40, 216]",345600,1944
stage2/block4/bn_dwconv_1,BatchNormalization,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,864
stage2/block4/1x1_gconv_2,Conv2D,"[None, 40, 40, 216]",345600,float32,216,"[1, 1]",linear,False,"[None, 40, 40, 216]",345600,46656
stage2/block4/bn_gconv_2,BatchNormalization,"[None, 40, 40, 216]",345600,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 216]",345600,864
