layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 320, 320, 3]",307200,float32,NaN,NaN,NaN,NaN,"[None, 320, 320, 3]",307200,0
conv2d_1,Conv2D,"[None, 320, 320, 3]",1,float32,16,"[3, 3]",linear,True,"[None, 320, 320, 16]",1638400,448
batch_normalization_1,BatchNormalization,"[None, 320, 320, 16]",1638400,float32,NaN,NaN,NaN,NaN,"[None, 320, 320, 16]",1638400,64
activation_1,Activation,"[None, 320, 320, 16]",1638400,float32,NaN,NaN,relu,NaN,"[None, 320, 320, 16]",1638400,0
conv2d_2,Conv2D,"[None, 320, 320, 16]",1638400,float32,16,"[1, 1]",linear,True,"[None, 320, 320, 16]",1638400,272
batch_normalization_2,BatchNormalization,"[None, 320, 320, 16]",1638400,float32,NaN,NaN,NaN,NaN,"[None, 320, 320, 16]",1638400,64
activation_2,Activation,"[None, 320, 320, 16]",1638400,float32,NaN,NaN,relu,NaN,"[None, 320, 320, 16]",1638400,0
conv2d_3,Conv2D,"[None, 320, 320, 16]",1638400,float32,16,"[3, 3]",linear,True,"[None, 320, 320, 16]",1638400,2320
batch_normalization_3,BatchNormalization,"[None, 320, 320, 16]",1638400,float32,NaN,NaN,NaN,NaN,"[None, 320, 320, 16]",1638400,64
activation_3,Activation,"[None, 320, 320, 16]",1638400,float32,NaN,NaN,relu,NaN,"[None, 320, 320, 16]",1638400,0
conv2d_5,Conv2D,"[None, 320, 320, 16]",1638400,float32,64,"[1, 1]",linear,True,"[None, 320, 320, 64]",6553600,1088
conv2d_4,Conv2D,"[None, 320, 320, 64]",6553600,float32,64,"[1, 1]",linear,True,"[None, 320, 320, 64]",6553600,1088
add_1,Add,"[None, 320, 320, 64]",6553600,float32,NaN,NaN,NaN,NaN,"[None, 320, 320, 64]",6553600,0
batch_normalization_4,BatchNormalization,"[None, 320, 320, 64]",6553600,float32,NaN,NaN,NaN,NaN,"[None, 320, 320, 64]",6553600,256
activation_4,Activation,"[None, 320, 320, 64]",6553600,float32,NaN,NaN,relu,NaN,"[None, 320, 320, 64]",6553600,0
