layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 56, 56, 3]",9408,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 3]",9408,0
block1_conv1,Conv2D,"[None, 56, 56, 3]",1,float32,32,"[3, 3]",linear,False,"[None, 27, 27, 32]",23328,864
block1_conv1_bn,BatchNormalization,"[None, 27, 27, 32]",23328,float32,NaN,NaN,NaN,NaN,"[None, 27, 27, 32]",23328,128
block1_conv1_act,Activation,"[None, 27, 27, 32]",23328,float32,NaN,NaN,relu,NaN,"[None, 27, 27, 32]",23328,0
block1_conv2,Conv2D,"[None, 27, 27, 32]",23328,float32,64,"[3, 3]",linear,False,"[None, 25, 25, 64]",40000,18432
block1_conv2_bn,BatchNormalization,"[None, 25, 25, 64]",40000,float32,NaN,NaN,NaN,NaN,"[None, 25, 25, 64]",40000,256
block1_conv2_act,Activation,"[None, 25, 25, 64]",40000,float32,NaN,NaN,relu,NaN,"[None, 25, 25, 64]",40000,0
block2_sepconv1,SeparableConv2D,"[None, 25, 25, 64]",40000,float32,128,"[3, 3]",linear,False,"[None, 25, 25, 128]",80000,8768
block2_sepconv1_bn,BatchNormalization,"[None, 25, 25, 128]",80000,float32,NaN,NaN,NaN,NaN,"[None, 25, 25, 128]",80000,512
block2_sepconv2_act,Activation,"[None, 25, 25, 128]",80000,float32,NaN,NaN,relu,NaN,"[None, 25, 25, 128]",80000,0
block2_sepconv2,SeparableConv2D,"[None, 25, 25, 128]",80000,float32,128,"[3, 3]",linear,False,"[None, 25, 25, 128]",80000,17536
block2_sepconv2_bn,BatchNormalization,"[None, 25, 25, 128]",80000,float32,NaN,NaN,NaN,NaN,"[None, 25, 25, 128]",80000,512
conv2d_1,Conv2D,"[None, 25, 25, 128]",80000,float32,128,"[1, 1]",linear,False,"[None, 13, 13, 128]",21632,8192
block2_pool,MaxPooling2D,"[None, 13, 13, 128]",21632,float32,NaN,NaN,NaN,NaN,"[None, 13, 13, 128]",21632,0
batch_normalization_1,BatchNormalization,"[None, 13, 13, 128]",21632,float32,NaN,NaN,NaN,NaN,"[None, 13, 13, 128]",21632,512
add_1,Add,"[None, 13, 13, 128]",21632,float32,NaN,NaN,NaN,NaN,"[None, 13, 13, 128]",21632,0
block3_sepconv1_act,Activation,"[None, 13, 13, 128]",21632,float32,NaN,NaN,relu,NaN,"[None, 13, 13, 128]",21632,0
block3_sepconv1,SeparableConv2D,"[None, 13, 13, 128]",21632,float32,256,"[3, 3]",linear,False,"[None, 13, 13, 256]",43264,33920
block3_sepconv1_bn,BatchNormalization,"[None, 13, 13, 256]",43264,float32,NaN,NaN,NaN,NaN,"[None, 13, 13, 256]",43264,1024
block3_sepconv2_act,Activation,"[None, 13, 13, 256]",43264,float32,NaN,NaN,relu,NaN,"[None, 13, 13, 256]",43264,0
block3_sepconv2,SeparableConv2D,"[None, 13, 13, 256]",43264,float32,256,"[3, 3]",linear,False,"[None, 13, 13, 256]",43264,67840
block3_sepconv2_bn,BatchNormalization,"[None, 13, 13, 256]",43264,float32,NaN,NaN,NaN,NaN,"[None, 13, 13, 256]",43264,1024
conv2d_2,Conv2D,"[None, 13, 13, 256]",43264,float32,256,"[1, 1]",linear,False,"[None, 7, 7, 256]",12544,32768
block3_pool,MaxPooling2D,"[None, 7, 7, 256]",12544,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 256]",12544,0
batch_normalization_2,BatchNormalization,"[None, 7, 7, 256]",12544,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 256]",12544,1024
add_2,Add,"[None, 7, 7, 256]",12544,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 256]",12544,0
block4_sepconv1_act,Activation,"[None, 7, 7, 256]",12544,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 256]",12544,0
block4_sepconv1,SeparableConv2D,"[None, 7, 7, 256]",12544,float32,728,"[3, 3]",linear,False,"[None, 7, 7, 728]",35672,188672
block4_sepconv1_bn,BatchNormalization,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,2912
block4_sepconv2_act,Activation,"[None, 7, 7, 728]",35672,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 728]",35672,0
block4_sepconv2,SeparableConv2D,"[None, 7, 7, 728]",35672,float32,728,"[3, 3]",linear,False,"[None, 7, 7, 728]",35672,536536
block4_sepconv2_bn,BatchNormalization,"[None, 7, 7, 728]",35672,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 728]",35672,2912
conv2d_3,Conv2D,"[None, 7, 7, 728]",35672,float32,728,"[1, 1]",linear,False,"[None, 4, 4, 728]",11648,186368
block4_pool,MaxPooling2D,"[None, 4, 4, 728]",11648,float32,NaN,NaN,NaN,NaN,"[None, 4, 4, 728]",11648,0
batch_normalization_3,BatchNormalization,"[None, 4, 4, 728]",11648,float32,NaN,NaN,NaN,NaN,"[None, 4, 4, 728]",11648,2912
add_3,Add,"[None, 4, 4, 728]",11648,float32,NaN,NaN,NaN,NaN,"[None, 4, 4, 728]",11648,0
block5_sepconv1_act,Activation,"[None, 4, 4, 728]",11648,float32,NaN,NaN,relu,NaN,"[None, 4, 4, 728]",11648,0
block5_sepconv1,SeparableConv2D,"[None, 4, 4, 728]",11648,float32,728,"[3, 3]",linear,False,"[None, 4, 4, 728]",11648,536536
block5_sepconv1_bn,BatchNormalization,"[None, 4, 4, 728]",11648,float32,NaN,NaN,NaN,NaN,"[None, 4, 4, 728]",11648,2912
