layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 112, 112, 3]",37632,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 3]",37632,0
conv1,Conv2D,"[None, 112, 112, 3]",1,float32,64,"[3, 3]",linear,True,"[None, 55, 55, 64]",193600,1792
relu_conv1,Activation,"[None, 55, 55, 64]",193600,float32,NaN,NaN,relu,NaN,"[None, 55, 55, 64]",193600,0
pool1,MaxPooling2D,"[None, 55, 55, 64]",193600,float32,NaN,NaN,NaN,NaN,"[None, 27, 27, 64]",46656,0
fire2/squeeze1x1,Conv2D,"[None, 27, 27, 64]",46656,float32,16,"[1, 1]",linear,True,"[None, 27, 27, 16]",11664,1040
fire2/relu_squeeze1x1,Activation,"[None, 27, 27, 16]",11664,float32,NaN,NaN,relu,NaN,"[None, 27, 27, 16]",11664,0
fire2/expand1x1,Conv2D,"[None, 27, 27, 16]",11664,float32,64,"[1, 1]",linear,True,"[None, 27, 27, 64]",46656,1088
fire2/expand3x3,Conv2D,"[None, 27, 27, 64]",46656,float32,64,"[3, 3]",linear,True,"[None, 27, 27, 64]",46656,9280
fire2/relu_expand1x1,Activation,"[None, 27, 27, 64]",46656,float32,NaN,NaN,relu,NaN,"[None, 27, 27, 64]",46656,0
fire2/relu_expand3x3,Activation,"[None, 27, 27, 64]",46656,float32,NaN,NaN,relu,NaN,"[None, 27, 27, 64]",46656,0
fire2/concat,Concatenate,"[None, 27, 27, 64]",46656,float32,NaN,NaN,NaN,NaN,"[None, 27, 27, 128]",93312,0
fire3/squeeze1x1,Conv2D,"[None, 27, 27, 128]",93312,float32,16,"[1, 1]",linear,True,"[None, 27, 27, 16]",11664,2064
fire3/relu_squeeze1x1,Activation,"[None, 27, 27, 16]",11664,float32,NaN,NaN,relu,NaN,"[None, 27, 27, 16]",11664,0
fire3/expand1x1,Conv2D,"[None, 27, 27, 16]",11664,float32,64,"[1, 1]",linear,True,"[None, 27, 27, 64]",46656,1088
fire3/expand3x3,Conv2D,"[None, 27, 27, 64]",46656,float32,64,"[3, 3]",linear,True,"[None, 27, 27, 64]",46656,9280
fire3/relu_expand1x1,Activation,"[None, 27, 27, 64]",46656,float32,NaN,NaN,relu,NaN,"[None, 27, 27, 64]",46656,0
fire3/relu_expand3x3,Activation,"[None, 27, 27, 64]",46656,float32,NaN,NaN,relu,NaN,"[None, 27, 27, 64]",46656,0
fire3/concat,Concatenate,"[None, 27, 27, 64]",46656,float32,NaN,NaN,NaN,NaN,"[None, 27, 27, 128]",93312,0
pool3,MaxPooling2D,"[None, 27, 27, 128]",93312,float32,NaN,NaN,NaN,NaN,"[None, 13, 13, 128]",21632,0
fire4/squeeze1x1,Conv2D,"[None, 13, 13, 128]",21632,float32,32,"[1, 1]",linear,True,"[None, 13, 13, 32]",5408,4128
fire4/relu_squeeze1x1,Activation,"[None, 13, 13, 32]",5408,float32,NaN,NaN,relu,NaN,"[None, 13, 13, 32]",5408,0
fire4/expand1x1,Conv2D,"[None, 13, 13, 32]",5408,float32,128,"[1, 1]",linear,True,"[None, 13, 13, 128]",21632,4224
fire4/expand3x3,Conv2D,"[None, 13, 13, 128]",21632,float32,128,"[3, 3]",linear,True,"[None, 13, 13, 128]",21632,36992
fire4/relu_expand1x1,Activation,"[None, 13, 13, 128]",21632,float32,NaN,NaN,relu,NaN,"[None, 13, 13, 128]",21632,0
