layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[1, 512, 512, 3]",786432,float32,NaN,NaN,NaN,NaN,"[1, 512, 512, 3]",786432,0
conv2d,Conv2D,"[1, 512, 512, 3]",1,float32,32,"[3, 3]",linear,False,"[1, 256, 256, 32]",2097152,864
batch_normalization,BatchNormalization,"[1, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 32]",2097152,128
re_lu,ReLU,"[1, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 32]",2097152,0
depthwise_conv2d,DepthwiseConv2D,"[1, 256, 256, 32]",2097152,float32,NaN,"[3, 3]",linear,False,"[1, 256, 256, 32]",2097152,288
batch_normalization_1,BatchNormalization,"[1, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 32]",2097152,128
re_lu_1,ReLU,"[1, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 32]",2097152,0
conv2d_1,Conv2D,"[1, 256, 256, 32]",2097152,float32,16,"[1, 1]",linear,False,"[1, 256, 256, 16]",1048576,512
batch_normalization_2,BatchNormalization,"[1, 256, 256, 16]",1048576,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 16]",1048576,64
re_lu_2,ReLU,"[1, 256, 256, 16]",1048576,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 16]",1048576,0
conv2d_2,Conv2D,"[1, 256, 256, 16]",1048576,float32,48,"[1, 1]",linear,False,"[1, 256, 256, 48]",3145728,768
batch_normalization_3,BatchNormalization,"[1, 256, 256, 48]",3145728,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 48]",3145728,192
re_lu_3,ReLU,"[1, 256, 256, 48]",3145728,float32,NaN,NaN,NaN,NaN,"[1, 256, 256, 48]",3145728,0
depthwise_conv2d_1,DepthwiseConv2D,"[1, 256, 256, 48]",3145728,float32,NaN,"[3, 3]",linear,False,"[1, 128, 128, 48]",786432,432
batch_normalization_4,BatchNormalization,"[1, 128, 128, 48]",786432,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 48]",786432,192
re_lu_4,ReLU,"[1, 128, 128, 48]",786432,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 48]",786432,0
conv2d_3,Conv2D,"[1, 128, 128, 48]",786432,float32,24,"[1, 1]",linear,False,"[1, 128, 128, 24]",393216,1152
batch_normalization_5,BatchNormalization,"[1, 128, 128, 24]",393216,float32,NaN,NaN,NaN,NaN,"[1, 128, 128, 24]",393216,96
