layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 448, 448, 3]",602112,float32,NaN,NaN,NaN,NaN,"[None, 448, 448, 3]",602112,0
conv1,Conv2D,"[None, 448, 448, 3]",1,float32,64,"[3, 3]",linear,True,"[None, 223, 223, 64]",3182656,1792
relu_conv1,Activation,"[None, 223, 223, 64]",3182656,float32,NaN,NaN,relu,NaN,"[None, 223, 223, 64]",3182656,0
pool1,MaxPooling2D,"[None, 223, 223, 64]",3182656,float32,NaN,NaN,NaN,NaN,"[None, 111, 111, 64]",788544,0
fire2/squeeze1x1,Conv2D,"[None, 111, 111, 64]",788544,float32,16,"[1, 1]",linear,True,"[None, 111, 111, 16]",197136,1040
fire2/relu_squeeze1x1,Activation,"[None, 111, 111, 16]",197136,float32,NaN,NaN,relu,NaN,"[None, 111, 111, 16]",197136,0
fire2/expand1x1,Conv2D,"[None, 111, 111, 16]",197136,float32,64,"[1, 1]",linear,True,"[None, 111, 111, 64]",788544,1088
fire2/expand3x3,Conv2D,"[None, 111, 111, 64]",788544,float32,64,"[3, 3]",linear,True,"[None, 111, 111, 64]",788544,9280
fire2/relu_expand1x1,Activation,"[None, 111, 111, 64]",788544,float32,NaN,NaN,relu,NaN,"[None, 111, 111, 64]",788544,0
fire2/relu_expand3x3,Activation,"[None, 111, 111, 64]",788544,float32,NaN,NaN,relu,NaN,"[None, 111, 111, 64]",788544,0
fire2/concat,Concatenate,"[None, 111, 111, 64]",788544,float32,NaN,NaN,NaN,NaN,"[None, 111, 111, 128]",1577088,0
fire3/squeeze1x1,Conv2D,"[None, 111, 111, 128]",1577088,float32,16,"[1, 1]",linear,True,"[None, 111, 111, 16]",197136,2064
fire3/relu_squeeze1x1,Activation,"[None, 111, 111, 16]",197136,float32,NaN,NaN,relu,NaN,"[None, 111, 111, 16]",197136,0
