layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[1, 320, 320, 3]",307200,float32,NaN,NaN,NaN,NaN,"[1, 320, 320, 3]",307200,0
conv2d,Conv2D,"[1, 320, 320, 3]",1,float32,48,"[3, 3]",linear,False,"[1, 160, 160, 48]",1228800,1296
batch_normalization,BatchNormalization,"[1, 160, 160, 48]",1228800,float32,NaN,NaN,NaN,NaN,"[1, 160, 160, 48]",1228800,192
re_lu,ReLU,"[1, 160, 160, 48]",1228800,float32,NaN,NaN,NaN,NaN,"[1, 160, 160, 48]",1228800,0
depthwise_conv2d,DepthwiseConv2D,"[1, 160, 160, 48]",1228800,float32,NaN,"[3, 3]",linear,False,"[1, 160, 160, 48]",1228800,432
batch_normalization_1,BatchNormalization,"[1, 160, 160, 48]",1228800,float32,NaN,NaN,NaN,NaN,"[1, 160, 160, 48]",1228800,192
re_lu_1,ReLU,"[1, 160, 160, 48]",1228800,float32,NaN,NaN,NaN,NaN,"[1, 160, 160, 48]",1228800,0
conv2d_1,Conv2D,"[1, 160, 160, 48]",1228800,float32,24,"[1, 1]",linear,False,"[1, 160, 160, 24]",614400,1152
batch_normalization_2,BatchNormalization,"[1, 160, 160, 24]",614400,float32,NaN,NaN,NaN,NaN,"[1, 160, 160, 24]",614400,96
re_lu_2,ReLU,"[1, 160, 160, 24]",614400,float32,NaN,NaN,NaN,NaN,"[1, 160, 160, 24]",614400,0
conv2d_2,Conv2D,"[1, 160, 160, 24]",614400,float32,72,"[1, 1]",linear,False,"[1, 160, 160, 72]",1843200,1728
batch_normalization_3,BatchNormalization,"[1, 160, 160, 72]",1843200,float32,NaN,NaN,NaN,NaN,"[1, 160, 160, 72]",1843200,288
re_lu_3,ReLU,"[1, 160, 160, 72]",1843200,float32,NaN,NaN,NaN,NaN,"[1, 160, 160, 72]",1843200,0
depthwise_conv2d_1,DepthwiseConv2D,"[1, 160, 160, 72]",1843200,float32,NaN,"[3, 3]",linear,False,"[1, 80, 80, 72]",460800,648
batch_normalization_4,BatchNormalization,"[1, 80, 80, 72]",460800,float32,NaN,NaN,NaN,NaN,"[1, 80, 80, 72]",460800,288
re_lu_4,ReLU,"[1, 80, 80, 72]",460800,float32,NaN,NaN,NaN,NaN,"[1, 80, 80, 72]",460800,0
conv2d_3,Conv2D,"[1, 80, 80, 72]",460800,float32,32,"[1, 1]",linear,False,"[1, 80, 80, 32]",204800,2304
batch_normalization_5,BatchNormalization,"[1, 80, 80, 32]",204800,float32,NaN,NaN,NaN,NaN,"[1, 80, 80, 32]",204800,128
conv2d_4,Conv2D,"[1, 80, 80, 32]",204800,float32,96,"[1, 1]",linear,False,"[1, 80, 80, 96]",614400,3072
batch_normalization_6,BatchNormalization,"[1, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[1, 80, 80, 96]",614400,384
re_lu_5,ReLU,"[1, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[1, 80, 80, 96]",614400,0
depthwise_conv2d_2,DepthwiseConv2D,"[1, 80, 80, 96]",614400,float32,NaN,"[3, 3]",linear,False,"[1, 80, 80, 96]",614400,864
batch_normalization_7,BatchNormalization,"[1, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[1, 80, 80, 96]",614400,384
re_lu_6,ReLU,"[1, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[1, 80, 80, 96]",614400,0
conv2d_5,Conv2D,"[1, 80, 80, 96]",614400,float32,32,"[1, 1]",linear,False,"[1, 80, 80, 32]",204800,3072
batch_normalization_8,BatchNormalization,"[1, 80, 80, 32]",204800,float32,NaN,NaN,NaN,NaN,"[1, 80, 80, 32]",204800,128
add,Add,"[1, 80, 80, 32]",204800,float32,NaN,NaN,NaN,NaN,"[1, 80, 80, 32]",204800,0
conv2d_6,Conv2D,"[1, 80, 80, 32]",204800,float32,96,"[1, 1]",linear,False,"[1, 80, 80, 96]",614400,3072
batch_normalization_9,BatchNormalization,"[1, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[1, 80, 80, 96]",614400,384
re_lu_7,ReLU,"[1, 80, 80, 96]",614400,float32,NaN,NaN,NaN,NaN,"[1, 80, 80, 96]",614400,0
