layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 240, 240, 3]",172800,float32,NaN,NaN,NaN,NaN,"[None, 240, 240, 3]",172800,0
initial_conv2D,Conv2D,"[None, 240, 240, 3]",1,float32,64,"[7, 7]",linear,False,"[None, 120, 120, 64]",921600,9408
initial_bn,BatchNormalization,"[None, 120, 120, 64]",921600,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 64]",921600,256
activation_1,Activation,"[None, 120, 120, 64]",921600,float32,NaN,NaN,relu,NaN,"[None, 120, 120, 64]",921600,0
max_pooling2d_1,MaxPooling2D,"[None, 120, 120, 64]",921600,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 64]",230400,0
dense_0_0_bn,BatchNormalization,"[None, 60, 60, 64]",230400,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 64]",230400,256
activation_2,Activation,"[None, 60, 60, 64]",230400,float32,NaN,NaN,relu,NaN,"[None, 60, 60, 64]",230400,0
dense_0_0_bottleneck_conv2D,Conv2D,"[None, 60, 60, 64]",230400,float32,128,"[1, 1]",linear,False,"[None, 60, 60, 128]",460800,8192
dense_0_0_bottleneck_bn,BatchNormalization,"[None, 60, 60, 128]",460800,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 128]",460800,512
activation_3,Activation,"[None, 60, 60, 128]",460800,float32,NaN,NaN,relu,NaN,"[None, 60, 60, 128]",460800,0
dense_0_0_conv2D,Conv2D,"[None, 60, 60, 128]",460800,float32,32,"[3, 3]",linear,False,"[None, 60, 60, 32]",115200,36864
concatenate_1,Concatenate,"[None, 60, 60, 32]",115200,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 96]",345600,0
dense_0_1_bn,BatchNormalization,"[None, 60, 60, 96]",345600,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 96]",345600,384
activation_4,Activation,"[None, 60, 60, 96]",345600,float32,NaN,NaN,relu,NaN,"[None, 60, 60, 96]",345600,0
dense_0_1_bottleneck_conv2D,Conv2D,"[None, 60, 60, 96]",345600,float32,128,"[1, 1]",linear,False,"[None, 60, 60, 128]",460800,12288
dense_0_1_bottleneck_bn,BatchNormalization,"[None, 60, 60, 128]",460800,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 128]",460800,512
activation_5,Activation,"[None, 60, 60, 128]",460800,float32,NaN,NaN,relu,NaN,"[None, 60, 60, 128]",460800,0
dense_0_1_conv2D,Conv2D,"[None, 60, 60, 128]",460800,float32,32,"[3, 3]",linear,False,"[None, 60, 60, 32]",115200,36864
concatenate_2,Concatenate,"[None, 60, 60, 32]",115200,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 128]",460800,0
dense_0_2_bn,BatchNormalization,"[None, 60, 60, 128]",460800,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 128]",460800,512
activation_6,Activation,"[None, 60, 60, 128]",460800,float32,NaN,NaN,relu,NaN,"[None, 60, 60, 128]",460800,0
dense_0_2_bottleneck_conv2D,Conv2D,"[None, 60, 60, 128]",460800,float32,128,"[1, 1]",linear,False,"[None, 60, 60, 128]",460800,16384
