layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 90, 90, 3]",24300,float32,NaN,NaN,NaN,NaN,"[None, 90, 90, 3]",24300,0
conv1_pad,ZeroPadding2D,"[None, 90, 90, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 96, 96, 3]",27648,0
conv1,Conv2D,"[None, 96, 96, 3]",27648,float32,64,"[7, 7]",linear,True,"[None, 45, 45, 64]",129600,9472
bn_conv1,BatchNormalization,"[None, 45, 45, 64]",129600,float32,NaN,NaN,NaN,NaN,"[None, 45, 45, 64]",129600,256
activation_1,Activation,"[None, 45, 45, 64]",129600,float32,NaN,NaN,relu,NaN,"[None, 45, 45, 64]",129600,0
pool1_pad,ZeroPadding2D,"[None, 45, 45, 64]",129600,float32,NaN,NaN,NaN,NaN,"[None, 47, 47, 64]",141376,0
max_pooling2d_1,MaxPooling2D,"[None, 47, 47, 64]",141376,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 64]",33856,0
res2a_branch2a,Conv2D,"[None, 23, 23, 64]",33856,float32,64,"[1, 1]",linear,True,"[None, 23, 23, 64]",33856,4160
bn2a_branch2a,BatchNormalization,"[None, 23, 23, 64]",33856,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 64]",33856,256
activation_2,Activation,"[None, 23, 23, 64]",33856,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 64]",33856,0
res2a_branch2b,Conv2D,"[None, 23, 23, 64]",33856,float32,64,"[3, 3]",linear,True,"[None, 23, 23, 64]",33856,36928
bn2a_branch2b,BatchNormalization,"[None, 23, 23, 64]",33856,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 64]",33856,256
activation_3,Activation,"[None, 23, 23, 64]",33856,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 64]",33856,0
res2a_branch2c,Conv2D,"[None, 23, 23, 64]",33856,float32,256,"[1, 1]",linear,True,"[None, 23, 23, 256]",135424,16640
res2a_branch1,Conv2D,"[None, 23, 23, 256]",135424,float32,256,"[1, 1]",linear,True,"[None, 23, 23, 256]",135424,16640
bn2a_branch2c,BatchNormalization,"[None, 23, 23, 256]",135424,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 256]",135424,1024
bn2a_branch1,BatchNormalization,"[None, 23, 23, 256]",135424,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 256]",135424,1024
add_1,Add,"[None, 23, 23, 256]",135424,float32,NaN,NaN,NaN,NaN,"[None, 23, 23, 256]",135424,0
activation_4,Activation,"[None, 23, 23, 256]",135424,float32,NaN,NaN,relu,NaN,"[None, 23, 23, 256]",135424,0
res2b_branch2a,Conv2D,"[None, 23, 23, 256]",135424,float32,64,"[1, 1]",linear,True,"[None, 23, 23, 64]",33856,16448
